node0 p05,node1 p05,node2 p05,node3 p05,node4 p05,node5 p05,node6 p05,node7 p05,node8 p05,node9 p05,node10 p05,node11 p05,node12 p05,node13 p05,node14 p05
0.09125109998405852,0.42988481652419475,0.17336731640647535,0.25232275944923016,0.18892552948272884,0.25807245980122745,0.6830608431320866,1.0516849290984311,1.4520276594134196,0.05095018592222441,0.4148764539749227,0.6075055465237538,0.7932226241761072,1.196137787018959,0.2209980636089131
0.4078279930604767,0.4573656683305898,0.46941428980663014,0.40747230862059697,0.1675205237081959,0.13424837168828951,0.694854595178669,0.5582718105357772,0.519395073794141,0.15231867873022722,0.3511899695436361,0.2429813761403829,0.5643122439900117,0.24761898658028308,0.22453602534915085
0.3603326385617824,0.16012272891714388,0.3846742508501335,0.4077166229319286,0.3511677449643389,0.27307325202116495,0.3208653510524058,0.533260503980037,0.5777893819835193,0.20412201930804524,0.17789116659715667,0.2736997807108847,0.4783624286866491,0.33803147529920374,0.18133697705489008
0.3447605501217017,0.4351611448580588,0.5243693235061045,0.4588560243788065,0.3596213119342578,0.33856760594638735,0.512205601803946,0.5225477986054515,0.26985918395684416,0.23035261656068348,0.2602482610511739,0.24251455714518583,0.18047928741900712,0.2438260462834942,0.39439396920013814
0.43118288089336654,0.5420778333292218,0.4158357050906038,0.3716962080420664,0.2911951917818189,0.3596692804731589,0.5958279865965195,0.20808427229138576,0.550088022117007,0.15573144166240158,0.23792921312226098,0.4245451690441706,0.20907749592359834,0.25974240803576065,0.17445323482521524
0.47440093969320357,0.4712855629638714,0.45917705213403914,0.4048570691960091,0.3764786700379921,0.4983162506475562,0.3521972165602517,0.31865178394868615,0.3401368554136404,0.1741944752370211,0.2039836742915907,0.19576924680193603,0.45752937001016364,0.4790868566027012,0.19057652425004773
0.4537427141313634,0.46627215623841733,0.5141728636431915,0.41253834545973694,0.5248338781011006,0.422700282717544,0.37688161068554915,0.4404070128718574,0.3132337427571378,0.1813229067185808,0.2725182585079333,0.30422747785887333,0.2334276845461628,0.27251837217395486,0.22095874997795134
0.5149404055628742,0.2630860648874564,0.33947681197840907,0.5492384207061853,0.36716265359263844,0.6089518906831644,0.6041149075451278,0.4098780810008952,0.26535714498208945,0.29080734170275574,0.20822575597060813,0.39367616284748547,0.22646163928255708,0.3005942908413534,0.209981994935923
0.27828181304844263,0.46157220925199466,0.21528904781160776,0.40514574880451104,0.568324727471155,0.3715933154133114,0.4701928545756032,0.4841613447812233,0.2387322987049904,0.18735793063980893,0.3438423588394451,0.20258415527223264,0.2128387363842637,0.33634371311275146,0.22581669848958838
0.4312727592306364,0.5558271315510129,0.1902491304866171,0.2387690095978416,0.5406510671510324,0.21768525624013002,0.4697481710573933,0.496949680898285,0.23715336792225614,0.46696463056981313,0.25911221449770944,0.16902770187934896,0.20812173892079203,0.18217842217094873,0.43153093077957805
0.4259732737471097,0.4786474489579999,0.40528129143284053,0.445872028319705,0.4745070966026924,0.3857249322718327,0.5748299477488211,0.21148419336892432,0.252174246537534,0.20886260312760344,0.1932745444979786,0.2782915556435685,0.291858232588575,0.24561262285182411,0.3332707826959755
0.35253647193304927,0.4579919539972646,0.450406316098859,0.5034745831927635,0.3737910901719963,0.3461261756662213,0.4034820915976945,0.40375516996953276,0.4440402388080526,0.21940793142586726,0.17865660933636723,0.19748012649183144,0.2542681932612154,0.2667019994523963,0.20304358752342863
0.48539213094441047,0.3998173429855593,0.19373967549848858,0.28773611468163357,0.48995873371584775,0.3292372996537652,0.2542399317824945,0.5607626565726683,0.21931646952632203,0.29155739610805453,0.2589557214352253,0.19739823289156105,0.209849833759769,0.31297535845816343,0.17388186393101898
0.36189518412745747,0.4740932058351887,0.29476617124648824,0.45785777447155324,0.38743997453373497,0.38454941869878634,0.42729239587377954,0.40521769593540974,0.18770988248009968,0.19043867282097862,0.2113077956203172,0.2120562164098529,0.21522049260299708,0.18400768354685307,0.2521356325260436
0.42922468126916324,0.4280606263934441,0.41539851371889025,0.3815411351761194,0.21941724075398777,0.5352539948497292,0.473865499722372,0.34322403244066113,0.3525106765926163,0.43728105942990214,0.2661937324952887,0.19603480620286895,0.2420660971532168,0.2103618685882626,0.1999875451970756
0.42730197288697197,0.3739847059751133,0.5229029310432303,0.395466986272644,0.3198418476302314,0.22594631839257526,0.20667569414885453,0.2997325975570705,0.2527740344207531,0.30415832314189173,0.209949441484338,0.1766344881059533,0.4179564056525645,0.23975984564451475,0.4631730323349073
0.272400843880111,0.3377074836251098,0.5535967784006244,0.4693275220155546,0.440137738557857,0.4242539529706393,0.4116645190308317,0.4241726169524014,0.41729075091313406,0.26701191000247376,0.4355451915409571,0.24334929391664026,0.2107585235833341,0.2689545152731919,0.19948976719480244
0.3461094662944119,0.4747487488220614,0.2994113086334336,0.39671665028056025,0.32398262607209927,0.42324730060285526,0.3697417937221687,0.46889569866715525,0.24154350925107224,0.22254011064130447,0.24187304977366714,0.2267555789499838,0.2887505118823789,0.29129463439479286,0.2448874309711178
0.32416743738020404,0.39955552367167846,0.4273984457817243,0.42111633096632284,0.47940185704342947,0.4639281728893567,0.4630364552674089,0.465913594409596,0.22663512801055638,0.2345537646612037,0.27485051323806275,0.2369502992226264,0.1923668068497026,0.24564211106897263,0.21670763078365102
0.4099800897684195,0.37720266629364857,0.38977793913988307,0.4497161024603835,0.36885903953635335,0.4395122435946208,0.4003515027721171,0.4460794590042772,0.1954323910476268,0.2154829076480081,0.22963605457851885,0.19592196629918876,0.2480447850095663,0.39308801326017695,0.3111021518517514
0.2557437837399794,0.2623947772269253,0.5557564035751741,0.511505142964435,0.40466124870804615,0.47685075399991034,0.5541424211200734,0.3550471968903966,0.42068436757682354,0.21327067138019712,0.2138416695905427,0.24732231470096563,0.28418848192940466,0.2107638778694339,0.22893776009165928
0.5395373829601009,0.204096262280926,0.35945395923110274,0.3091289817697317,0.3515719630365333,0.40279317417324334,0.34167513581076353,0.21212556427103854,0.3558298388128843,0.20984277065036744,0.4089461204196043,0.34409171640732367,0.17851462036498672,0.2140082200404596,0.1990406882744675
0.4338977454879077,0.5545809792079301,0.38552868742589685,0.346742283333597,0.4637750031181242,0.42009501203807176,0.46055718529297973,0.35913885278523033,0.24478026242134643,0.18819653468003572,0.2405978781140533,0.24674300592731616,0.288904324911241,0.2663396082663864,0.20525762679646242
0.3744058226238093,0.337184267637874,0.3997383195778471,0.3377470921265922,0.3627474454996885,0.4547251636170598,0.3441901146031253,0.3082351969086124,0.1804155676481105,0.20615117907797112,0.20654429454016893,0.410486327395135,0.32488606918370444,0.2619894108514038,0.20326292950998953
0.49909070647171677,0.40730233832759255,0.4979977420634486,0.206331705630689,0.43470519931127255,0.43485199607541514,0.3361154761934822,0.5096114460802775,0.20192210741730293,0.3195278141352466,0.17748203101185378,0.19768488096434988,0.2911913706973728,0.27142698532414455,0.22764844540036097
0.3938114786910541,0.433699854785314,0.4882065459650448,0.45015422008534806,0.2860437135664994,0.48329641083884795,0.3981693332533887,0.4768690688216232,0.2259581230416161,0.2904478795584634,0.19476717551304687,0.22278847168697372,0.208612965918079,0.25357191625274056,0.1867208013378198
0.3935744601741782,0.5007278167192373,0.30153319608739876,0.4032687626999156,0.43261474535738176,0.2936745445420486,0.41688236521485095,0.4351819743999363,0.19466802885759837,0.22032055081973306,0.1984559599179928,0.22590699282178864,0.26920560530107096,0.21228247233639733,0.17282990830194597
