node0 p01,node1 p01,node2 p01,node3 p01,node4 p01,node5 p01,node6 p01,node7 p01,node8 p01,node9 p01,node10 p01,node11 p01,node12 p01,node13 p01,node14 p01
0.6653336517957613,0.23512488367138934,0.031069045060008717,0.22297253220255042,0.4037388672102938,0.35155230308547936,0.3110308203651096,0.08700860692219367,0.940872063803624,0.36853273287964317,0.18172643338843159,1.0899873358758618,0.21445044242815814,1.5257220245849301,0.08288853832844438
0.3995798756624828,0.38235166994561465,0.1988979904678715,0.24410839127904765,0.6912700571725878,0.2048035709539996,0.16951446859337732,0.10346019497654643,0.29684571827567563,0.29799933219558883,0.2548670802065297,0.3155321646464335,0.23642936667377065,0.42878206911198247,0.05230218397119552
0.30917171795753423,0.23328082994663224,0.1978697701782266,0.2834428289341493,0.34956673213564976,0.31799208434875825,0.3434577655594649,0.1869123901526324,0.17372323183839308,0.3655957502473077,0.4256096492269862,1.7066728227069627,0.4632046953386809,0.24280425765034708,0.2567786160798085
0.20734947786759722,0.23532236091765374,0.3415591948852909,0.2553481243718777,0.35621968046169145,0.1819409536819436,0.1383189114210453,0.18756482843011574,0.2636382979904425,0.28271620980249895,1.253303773523174,1.1343133234219749,0.7632847245063907,0.7017633605145924,0.23718232313405435
0.26323090992944553,0.30730690528663696,0.26276289880305276,0.23119165896085864,0.22503629767370006,0.3285766001589926,0.22010491566931206,0.2728265026659302,0.5101772158402071,0.4996231798804571,1.5950136168651403,0.986911543213669,0.6982691996384571,0.6254428783142516,0.21871642362476967
0.21325369800940666,0.33997958419918434,0.29900531969198996,0.29271451521812036,0.40608455795679904,0.3240621919539439,0.4428277495012882,0.2569501530039534,0.5167169696264687,0.3619422830976837,0.37470534526881005,0.39101202959932857,0.2863129072445421,0.7322606820276675,0.14150172164678748
0.2965814299232527,0.2175024822951656,0.3049596933028343,0.26391786719266813,0.2535025520365597,0.13972359733810072,0.1202594085405682,0.25973996514552644,0.5020510926305626,0.3581947091444647,0.381686495092449,0.351430606633629,0.9256829687892922,0.24723760224261207,0.25245436038640384
0.2763264709492805,0.3457848112496768,0.28965771953858466,0.28445130525087653,0.29777255002361663,0.13921660556164445,0.2152995110531944,0.2673825844705756,0.2862837362688058,0.2753214381188637,0.3433514924020799,0.4545606076934583,0.5308739905690335,0.3976319588064187,0.22438028686810718
0.3114150889665235,0.2853627544176575,0.277944471972753,0.21263493414582552,0.18766848675062256,0.3438043555110804,0.13904962508352983,0.21872954360728059,0.32666687831456065,0.35684363279893366,0.6958870629705851,0.4006151542004392,0.5110557123118601,0.34797393849683667,0.2353415013955686
0.33138352132209054,0.28045981441288004,0.23202366121521634,0.28914843062431217,0.3698065594445459,0.2025515974725251,0.1488951528626044,0.27617935264945254,0.3804213984733365,0.30907742358079277,0.32948395348688725,0.2614196636352783,0.323313308584794,0.258039678948375,0.2602293555728421
0.2736892113116705,0.23896860030874822,0.21104463284319636,0.23404034739397717,0.3575558778957461,0.23585775181892193,0.48853681355000833,0.26963162309108624,0.19643897593862752,0.25651349013052266,0.7450674495353331,0.3658988118911171,0.32648127026236085,0.30494102687081537,0.27670946164538707
0.3213687317361385,0.22265183825806537,0.32500736375451367,0.2411855988202126,0.34436941255383424,0.32475309107032113,0.17657276104973824,0.19876075260033957,0.25539205001393805,0.44130884170598,0.3399971979918233,0.34369439785270917,0.29927259227560155,0.3804764627272352,0.2820185510155775
0.3068683512054149,0.3126535315213915,0.2939085847053094,0.17891177089940252,0.36252794058713356,0.1960047449540936,0.19251398071868825,0.2829553457210787,0.4632044736559676,0.24226757329322876,0.5696570325499694,0.3216528158437176,0.5048404483684453,0.5346306864467381,0.2612122922954148
0.20978464851426415,0.3404603353651679,0.22694812145452758,0.23319143185640964,0.35404353078413586,0.3737759728295611,0.19928673077653494,0.20203808796995115,0.25634338247429916,0.3996099882977025,0.657887718715282,0.28004381920151394,0.27430145609715556,0.5903980199515194,0.35555153436240633
0.3476331343189535,0.2506136234024708,0.23180029130674656,0.2335092123535601,0.27882518782029164,0.31723216227345014,0.3010853290351419,0.29929854240683446,0.3224109877848761,0.3483534802881963,0.30619132214969036,0.4021452805603811,0.32457186643010727,0.4746226151846752,0.3213296883449517
0.25592942932078244,0.2279305335088652,0.23555485858718064,0.26816353129634574,0.1931514035721691,0.2699468121338606,0.28675611817155355,0.2452885780386689,0.3161084197128796,0.2567003023365668,0.5023318264528238,0.36782012788713603,0.2691523707788817,0.2895298567805569,0.4281584571856772
0.28752753966217953,0.23858525468804556,0.23646079138018844,0.32659397102228804,0.2168194605653748,0.18560064062178547,0.23674883658349022,0.30457233606140643,0.278296178621083,0.27009226981923523,0.3187797975206532,0.3393636590795896,0.24842689010745378,0.20932818778448392,0.25347479883698903
0.2825477300959596,0.278616702418909,0.31695012589320043,0.2499096337015572,0.36014888995264605,0.14628873158229833,0.2997270382477131,0.27218774686167296,0.1708449795853738,0.30131630993485675,0.24488633331314905,0.5942686511664651,0.23116875263819545,0.2694647260018362,0.2779467640111819
0.21644233720766667,0.22718005322246126,0.30931445097137505,0.23763243139290896,0.24810469569086177,0.21499497358773445,0.2922382239539479,0.29490194374006395,0.3201056207405262,0.5460008832159868,0.25693197118530753,0.550136708146885,0.3332977469160323,0.6864794267999085,0.23764682845750404
0.3575322068046183,0.3097371478208503,0.183246536933525,0.16842639502268855,0.27498581500202757,0.19614174157841194,0.16699001089206517,0.20345883004244095,0.24587796064214684,0.318984694321702,0.4146385932666534,0.5233135607256783,0.4887087302912022,0.5072013740181154,0.3355729765392406
0.2397859655020296,0.2769732690910248,0.26968143208864864,0.33170502408280833,0.2448097992893912,0.2915978214644663,0.35011734130615485,0.33706922897527375,0.15033060748368007,0.2927162680606135,0.4414611600795349,0.23956179296072477,0.196022215731773,0.27619760277907,0.539156231744476
0.23374699299235627,0.3089090560825243,0.2669094960560112,0.21028948384096594,0.3003843674850531,0.18087974041277557,0.2242017163145657,0.3304863093846443,0.512227039934513,0.5388322686737314,0.2050775588666923,0.24730436092006508,0.32481360811302296,0.30593990247624575,0.2290556483105834
0.25920614749951626,0.312431847891807,0.27940594049368545,0.21611113162771628,0.2848801715353606,0.19629185634311105,0.1503809577189954,0.3181532399027134,0.14119736427507637,0.2494977892795962,0.3254506431406495,0.5456564905723313,0.25844990061570333,0.2693080983763059,0.24485231396970206
0.25876449474147895,0.2652066467549689,0.30422518412329946,0.35494480840477,0.33987047811286575,0.29699363529093037,0.1456384589254433,0.26597272759744855,0.2701438387651421,0.30196516919777106,0.3226797956989744,0.31353197461769694,0.23915361199061444,0.4343020212153763,0.3230105815211282
0.30636543646257264,0.23806518690792977,0.2104015598425027,0.3126784085865607,0.37674540474540713,0.319058580330991,0.20520957103611995,0.21335287750098103,0.24255593940312323,0.43528033287892726,0.2566169495947495,0.24329962485628864,0.4573389681890202,0.2004028919424833,0.14016737365958748
0.18797002394727952,0.21208174985063147,0.2291503412590065,0.32501866200341006,0.22790678605892775,0.42503763300991804,0.15233013923395913,0.3178467751353902,0.279930527049495,0.46566388828890226,0.43233277746238913,0.4854071016575006,0.3116273871092874,0.4183296255081197,0.2574984404320415
0.3044922630446756,0.26752853739835797,0.31019424358904474,0.2381580207606501,0.2866896802518455,0.3324976752001442,0.13023303755069976,0.2089466795651228,0.22767119951980253,0.17928559690845788,0.2503218746119941,0.27409191641297326,0.6425820955738117,0.19856761815796653,0.6235136201227867
0.24503037241249534,0.30375856047552063,0.3437075562721833,0.16396436746338824,0.3293422654134521,0.2534151314407042,0.3901933317845355,0.19935476180752712,0.17129643780057305,0.3075293998043021,0.1735915540093021,0.6098902022637939,0.27216672376280215,0.3042192063431766,0.41189390934761433
0.20314248189750977,0.19144164706716144,0.21024742840822933,0.32426524404013135,0.3129665791481788,0.4306837838053617,0.2768816866663091,0.17409491658881882,0.4383718397844815,0.24647362583887641,0.6743322550872141,0.27785877682037335,0.4754950637183251,0.44824726627173517,0.3937503965674091
0.266347800172006,0.29234178875339667,0.19769694514686686,0.21362622469590878,0.21718137912461705,0.32126971369932067,0.2008608615492715,0.2960902805973877,0.22018013876004874,0.4700247285828205,0.43724316641733174,0.29534509625219924,0.30223430776933685,0.20138837931358158,0.31927649342358483
0.23448139299743903,0.29799171279428144,0.2448361630773548,0.22072243893799925,0.2296389346784156,0.3144499119994374,0.28796612929932414,0.3131375605121251,0.43854891554398856,0.4994878418596437,0.22953394521758672,0.26739221124150914,0.28290259735185086,0.500833725579946,0.31884445353013624
0.2815411003358589,0.28243501337895965,0.30431020558382105,0.22318397792359063,0.2868931180554888,0.2120617767158974,0.15141069700202286,0.30116560388337177,0.2636834140518503,0.4120259942539929,0.29774401133731077,0.2644902838294371,0.31694725071024343,0.3016064647047043,0.3754979870787797
0.2140984716536578,0.28956778448776505,0.28606162690696973,0.32834225974699804,0.21562648896878503,0.27521356606477293,0.32065807533863955,0.2906927540375434,0.2577969192549959,0.24595316518335,0.23736161102793332,0.2853399141944062,0.25129899527954025,0.4284200475034676,0.22739543991721817
0.2925650394091321,0.2603131326637551,0.2859225061887496,0.18885089058152754,0.2604216084050777,0.3262551725527815,0.27598373364194145,0.3443458647481136,0.45133996426904116,0.4152187759179334,0.2635895757694606,0.2557623658404684,0.384466288219006,0.26238106605313133,0.30239125745353673
0.24334896223624064,0.23347553579405048,0.2623951755152706,0.17840556911469485,0.3475525364504258,0.1544757880473715,0.25761497601047917,0.2329242799077334,0.18473298374642544,0.3313134396161702,0.25466235127642123,0.23648608217428896,0.26332675127960165,0.38177759446912163,0.267662675942494
0.17711957588920227,0.18293266400395064,0.34294305617023985,0.30630543346356215,0.2596189923042751,0.2734391211679616,0.3315669097767206,0.2668750306079371,0.3268325093501283,0.27918921435941557,0.26172123115399293,0.40866922843411374,0.4068678246776993,0.27227831838464234,0.3233164724555336
0.25249883775821874,0.18346424157970695,0.20152351612287334,0.23059466331497355,0.35397951837027547,0.3382405026020752,0.30554186697589913,0.25961303825762255,0.32637335249294913,0.2684382869753305,0.24118528681048093,0.3113229261238701,0.4242698563037799,0.3555290706721082,0.40383418313761277
0.24901594365118881,0.2485638873328722,0.3546576652717327,0.26555622047332095,0.19767629126992675,0.284551808796339,0.15368495613602104,0.21442863561022077,0.1867354583906003,0.2319699201939702,0.38745126777270184,0.26357529497621734,0.2440304251258604,0.3817094788573925,0.4297618681498783
0.25353177832975854,0.18931627655132788,0.22718370217231199,0.20715789169070425,0.1797699204951841,0.2449597735274834,0.15810642601583455,0.25627902331712227,0.5327493078370629,0.2777686896449293,0.2949527211644457,0.30223105855696064,0.3017069184761178,0.43251117666704875,0.24689786010763937
0.19882236838321724,0.31795933863062764,0.22492754538051973,0.2423787644664452,0.23015413841223886,0.2741648142092061,0.1876347601693296,0.3021396921817736,0.4020610799962883,0.20977639392593866,0.3007989304398276,0.4524249063963851,0.2542231303167322,0.44471531506844814,0.46552586209041824
0.3195756958341688,0.1778293928399778,0.1904097086891198,0.35831036857611276,0.2671075977548268,0.25844469508471446,0.39642678383031243,0.21952721063656466,0.35439254099561496,0.24094686995103037,0.254046573126641,0.1829249081248763,0.22593048852978495,0.2657482486538975,0.42163026569893586
0.2650514650582021,0.1879516822179281,0.23333973185856843,0.27810666649415106,0.26973704837976537,0.2879016635461873,0.4133380238756295,0.21179844395122502,0.2586583289921373,0.36924214573771263,0.2708274595928038,0.508543639961799,0.43951529721289123,0.28918259652551775,0.3108618155298321
0.2554937816601598,0.30461401274504046,0.1857807975887572,0.3515465762302013,0.24510845739893009,0.29129366106386434,0.27252205774460453,0.31775196553849433,0.25815189169798597,0.243031834099648,0.42446767654459516,0.2646987399835249,0.39012641692723093,0.2598198540422679,0.2621296718210467
0.236317232887234,0.30320043847903216,0.246665138396128,0.26317718645559607,0.21357255346571724,0.29591661580815815,0.20262800717826246,0.29304612654771683,0.41193129716637583,0.30006987894335574,0.17545555411598612,0.41148928287075226,0.29362523200805124,0.2374980735655778,0.40209457817017263
0.22291529818432132,0.24099595698199472,0.20577088077690217,0.2041805085553965,0.2388377478394461,0.254317857954613,0.2161536082979132,0.24059726600049278,0.2215701653634824,0.2720710036411053,0.34384906860134284,0.3836396661206995,0.2757416240262686,0.2964036255355317,0.5023786775101915
0.2270406350993498,0.23730018118070303,0.22280000275348633,0.3279791745031404,0.1749965680499486,0.22441669206573744,0.18000469757081494,0.26805487062802086,0.29003803177244075,0.3493766024277243,0.26340598201378673,0.23688511131296872,0.4709469755998693,0.20666441164927585,0.16457812225321167
0.27207774788795486,0.24564463131915634,0.2522585566004733,0.19942850156069866,0.17526024214404148,0.3584510075731257,0.24293838705396611,0.21159843582749585,0.3422809195586846,0.25904969492021634,0.24383620051554383,0.29829312995828944,0.3254490768963087,0.25033463063341616,0.2239458288831842
0.23431338101635876,0.22072597839644445,0.19558615512908106,0.27876673087700665,0.2814468360436708,0.3739726326513381,0.20537188456340189,0.31984472470205794,0.16726372567314707,0.30371631196310317,0.42632263120515645,0.316217238200916,0.30620798213679723,0.2754169590610097,0.21040210380425947
0.1596765108314618,0.2625969563269537,0.18572979082708332,0.2405916767069631,0.28236626233640955,0.2534573009405414,0.27606923862729765,0.21209468768347453,0.20458469796318576,0.44803978226589275,0.2562345109003864,0.31232374456528866,0.265660143024033,0.26314817198623824,0.29375853405950475
0.28710529005745394,0.29133589664078124,0.1994460600482651,0.26204320157913097,0.31763556661620346,0.21025811313378262,0.2409790464764439,0.23963703914302334,0.20526224808802934,0.37951873136240805,0.35557446196622855,0.33160585087824757,0.16309998229420714,0.2519848789164416,0.3902713322061006
