node0,node1,node2,node3,node4
0.48695463012600765,0.15901673121997129,0.5450460923603192,3.377167776880347,0.19832362870595469
0.2226293038530628,0.9772630616506327,0.5882754758649008,0.9789764025936629,0.19791537690275737
0.44205867854873715,0.16364032790521854,0.36818470623217786,0.22396096846953667,0.7764915135951118
0.5622860944642885,0.23063023998133905,0.12077611678445486,0.45394750431007397,0.2052659586904629
0.22178890354441208,0.5467235718591659,0.21247000147788953,0.12579548984697278,0.5921098727384236
1.0066855610195296,0.2269159540569738,0.07829879635597428,0.6752103150565831,0.1710313292643161
0.2242397196052205,0.6510630341029661,0.09301924377436191,0.310317831148868,0.20503653685246281
0.5358218759400161,0.3961171346858823,0.5643597611153995,1.111740196427404,0.07402318820284742
0.6189392051454156,0.3549675102533927,0.22623034216256424,0.4148814338256601,0.9208150498910646
0.680117118193666,0.20309072524719785,0.3953786132043498,0.19734035279832457,0.06391873921451136
0.3770041286415122,0.1491375477871288,0.46526150202868427,0.10841913224352916,0.14248675127224514
0.15574917617157347,0.652425560265664,0.2245491425745248,0.2034043836967619,0.09022503059994014
0.12831563347367483,0.6060804669358196,0.20479966776532246,0.13069506932972047,0.7303760314529356
0.2978926619638264,0.5566557239307471,0.22288654639801822,0.0608583068530778,0.04319903015221018
0.7025235793609217,0.12344535350558308,0.2191436125412365,0.08816357214487826,0.5579591122910799
0.17235745685759135,0.3119376585605365,0.08931022294294695,0.3667197872717774,0.4965291467110059
0.6409958552993067,0.17128887840812612,0.6496113618333549,0.4909926544600495,0.06902829746769387
0.31450493646731426,0.35791631012814323,0.11212967910654006,0.13798530725884306,0.7663407724967083
0.1642357538917984,0.10449316457851027,0.1527545316776571,0.1825579453944221,0.5377681076877148
0.3238555093663196,0.5379813677242434,0.2980948413537603,0.5591173188659097,0.9544081326911458
0.3213580553999963,0.6276591278067193,0.07267253069369799,0.4993072390303995,0.6861701860114114
0.3508449680132445,0.3465006612595193,0.43285803089261826,0.5624828387199867,0.24876534758446595
0.15027184261400373,0.623224476181103,0.6539728055456051,0.30213445730189376,0.3155396882195424
0.5514141870999493,0.11160483760129812,0.3495153378150266,0.6154679954572644,0.12503248638813202
0.45824177742419414,0.10446525402532165,0.48184626749272735,0.0674780237120852,0.1309055842115681
0.3868761220685652,0.4585942097448811,0.2118688078705432,0.1262516722943507,0.6779875829637704
0.5385457267735028,0.4039653701442781,0.5133390752169322,0.17079376604812987,0.48850019931902533
0.4925230391024512,0.3056351091672642,0.3271640138040641,0.19318324346639415,0.15786235216569905
0.1740457507388554,0.5848716804076849,0.12301032902464056,0.16869986326804914,0.1524607684113486
0.17674277337434371,0.17936123472740276,0.06758990534178139,0.25149765853939876,0.1652664277761207
0.5537023048108201,0.10357002951855014,0.7965448862673928,0.2515422765038908,0.2360180734732719
0.18587471999808192,0.18331607732268793,0.46424885233954116,0.34994231912163853,0.1375385560997969
0.21781804539460686,0.14386074292040052,0.2762383121184984,0.561609755014295,0.31192881868443234
0.1492270800353291,0.2518936917898763,0.30585841881916276,0.2580159940795567,1.0374556010708413
0.37117605188355174,0.12209674469104617,0.2752216324268377,0.23989412986484668,0.44341242258440755
0.5063920956817973,0.5256366477995122,0.5273811967543617,0.2577041975589798,0.25456509478960954
0.12818897142627478,0.28199179003125135,0.5014584286456971,0.129336879646173,0.43713934697663204
0.22442995329641824,0.17729050082184386,0.2162666161374634,0.3782799246405625,0.23783231840594388
0.4904202662522179,0.1642605483189278,0.179031930643672,0.2128492197281749,0.2878076709220149
0.18306493110887487,0.1265513055205767,0.2043714072389808,0.24898031529574927,0.4110044547077947
0.5376170563769428,0.41568485136637595,0.25408627584952226,0.062316505766066434,0.5306308241323052
0.3391253386545643,0.3008909097956112,0.1819414799755489,0.1957243267877773,0.5181020325213833
0.526195117573268,0.10032935909656064,0.24623628046049392,0.27416592743646284,0.5056184911187874
0.3371254347573939,0.4343484807527274,0.1648162673350684,0.20862111472525605,0.5830077314754252
0.479165065219559,0.500272387539586,0.5235874139619081,0.11590386697353035,0.5911596660412962
0.5140964323853425,0.7417765690386904,0.7493433179793306,0.4490446779992446,0.15552989343050963
0.4861583937781197,0.14133719513434273,0.33562861239689346,0.1835348001485273,0.06320914907502506
0.536494570825585,0.22174261371772414,0.12977067134368248,0.2848275706736932,0.8248163708539987
0.18021728378206053,0.14115157162806666,0.33291640075870715,0.822588460825233,0.5847046087332414
0.6903665780993226,0.1897148572809237,0.2491547233033795,0.41988392829542975,0.21876494260493834
0.525582301982294,0.32605209911581556,0.16927104398732973,0.264343426635744,0.1743183669867642
0.4719821944210298,0.33044437694467815,0.28821503730626685,0.15428811811474957,0.13292664772099747
0.43505278987947954,0.22534791050883002,0.24257550828918606,0.22378569465796894,0.47764436638014635
0.13138070603647237,0.42295687163769213,0.4678556615600633,0.5101522306052462,0.22958210625487588
0.45403781449699304,0.7177332193322175,0.1970904869019374,0.3067231820505372,0.18363796893360856
0.13736602732008776,0.2625995980154754,0.26006664852644124,0.140470919297345,0.15083241348338702
0.3263478470813425,0.5733468096075881,0.34806406923742705,0.14034838252849394,0.5446691486955663
0.43374634988975486,0.45524619978526576,0.3117334476060639,0.1084464765402651,0.1545348695806045
0.2929184266578432,0.17062338472026214,0.14109461493407788,0.3920729467857816,0.22185645834378956
0.18355372934337638,0.3855227927335639,0.5201754714785555,0.3072927121611873,0.12311484860579357
0.22478488058848595,0.2677411107881617,0.10102891737848003,0.24700370976532562,0.2535201967517302
0.3845791388081512,0.4521651784397882,0.13667408722594224,0.14213789762600562,0.44124261312333535
0.2668687993222473,0.1017630815443196,0.25612023883528606,0.24609137349879645,0.06860985635001
0.27797457492233224,0.3583412690616848,0.1781180691380429,0.14591915245536718,0.13284918395217218
0.6641537710269615,0.29051825856479985,0.23228960008422594,0.1758542145612802,0.30072913414644076
0.10601694197483179,0.11241944561970524,0.7040157754140008,0.1558387308636607,0.1445766249384921
0.18569159963694443,0.0927475088182618,0.3967037971407064,0.18681483894864145,0.246418634996784
0.5097208763447415,0.19861651081740678,0.1730464682424804,0.23516339387766325,0.22216453848629147
0.2453825183511413,0.14350168771881652,0.28713527953100754,0.4842793357477469,0.22998655605691065
0.18092297246057737,0.16456502509272386,0.31552368062744346,0.25921128249203534,0.22191823608862357
0.43437206002476797,0.24564661316918868,0.35106901128988316,0.47504628247976566,0.23442321312658576
0.1467898669996523,0.33304221288360836,0.11430818329155619,0.3081116361616578,0.35618984394691855
0.11515095087384897,0.4455999437630893,0.383911048167861,0.5925195243043592,0.15738546625947822
0.3883713509402534,0.4134552968520379,0.24405170708528906,0.18257012767308306,0.12243118853176084
0.14823301227914326,0.15526764411939936,0.18020052561350422,0.07853260093007422,0.17311894426801253
0.3176189455191437,0.17959273000012552,0.13769078032045073,0.4636196009133884,0.12571334385988922
0.18311673524694322,0.4157313433955848,0.4743858019451988,0.46014388228443776,0.3401122362611229
0.2904886966221276,0.3857412688599292,0.14475604436792094,0.4141901700484938,0.20545641421139724
0.27239949172071587,0.3681052683849968,0.3652873799647645,0.25069706163517974,0.1276904894976426
0.2368233456787232,0.20839628655798653,0.31076395253684064,0.3184610722498628,0.28190380589743275
0.4236808579595464,0.2905348937348589,0.15829738398798457,0.10736258641023794,0.39783861693324973
0.24320614866628315,0.3357049412319679,0.16055697346417167,0.1886625584797171,0.07295477687927888
0.1834763511799147,0.36555203586658125,0.2302868303230719,0.40269430098015563,0.07326360193523979
0.17016644987053725,0.21105988772888798,0.15037912426483938,0.08249231905259494,0.12234283206492681
0.24081579556829238,0.3066901035306332,0.3058426226490506,0.12560639474345228,0.2029332486098492
0.2805978438699266,0.16896253190299956,0.1675980991170116,0.6158649408114113,0.15578576559709575
0.6412302370914839,0.27859250623880805,0.12663637690364227,0.3751490840777717,0.4044499108151016
0.15238572021488483,0.1626522420348497,0.19506166058139582,0.43281444927633733,0.19392136797345016
0.2406978860710464,0.3756156876195518,0.303081773545115,0.1310072327103754,0.4399616180500171
0.24828576263018487,0.19569636142900285,0.16202749936463437,0.20226263332190636,0.18268288501793856
0.48024751077511174,0.3587560726191681,0.6631520820819201,0.35084043851292235,0.16133685021089808
0.13719119252843837,0.27008971708566515,0.3102198599553305,0.08190579353330493,0.11523804011589517
0.3564951965514307,0.15920973089841386,0.29288274088494,0.6059625080764897,0.34540519105269796
0.5369044282245623,0.14924901808355473,0.13708332339819806,0.23329298968461123,0.17662015730979133
0.33133112623158584,0.3177190650943228,0.12874305210062276,0.24016052793326198,0.23738394340376848
0.16593709728696815,0.21401736804598617,0.5887111452195964,0.14740480381148022,0.19761328117029223
0.2121827884119016,0.4046035359916108,0.08872811086130959,0.18237077649772127,0.21184356990405112
0.2791376778245295,0.21823045045896525,0.1742516074833329,0.23725058701952734,0.1760077056211232
0.13992416044914477,0.165859543111039,0.21310916450276235,0.19214698237811223,0.11679684956589413
0.3077746630690275,0.1704633177835765,0.3533577925327046,0.26004001220659556,0.05809178400929449
0.20573374356321153,0.20345354739309487,0.3770589384763982,0.4665714004665592,0.32457299209375484
0.15854148231951382,0.2071191090198932,0.1506242949520544,0.29886653175133004,0.24433321546123277
0.21548447227781878,0.2038882522041102,0.2310977166176212,0.07966850892519349,0.29614745972727
0.12329325810672873,0.13794075867716263,0.280196240994872,0.10180360458368018,0.13479031201971184
0.27979874361854834,0.1379669367784102,0.1341517003525386,0.2655475568059516,0.24935463519549148
0.15563945637912288,0.4136333414904505,0.32845890692095214,0.4206996044862971,0.15106260090497065
0.4511583836242235,0.2046797418461807,0.13533195837618717,0.32980922579388705,0.1455872237964653
0.18492427532063385,0.22901900455324944,0.10988399247964849,0.38857071998521875,0.18039589343988993
0.2866406073259512,0.3062086710423006,0.16350896412246305,0.1564109563404314,0.3062894227929801
0.3202905326715766,0.2541949443303957,0.10722936387893096,0.17645424011750063,0.1837255112489259
0.22669671677200362,0.19636668336834703,0.327354274348308,0.14167736607251397,0.1962573049999165
0.12178685895407726,0.12873389979654068,0.12369767533879172,0.39501055550555847,0.4788725810776959
0.22509419675583414,0.12456912040813058,0.17863930006530324,0.19356620368389404,0.18226906759735845
0.1293059756513383,0.19563146287042069,0.14581671965637014,0.21438237122973228,0.36411102991399
0.21343221592165967,0.15685285890510994,0.23460167141734556,0.06336925207207127,0.23635532004583543
0.26491211218394645,0.29682063335418296,0.11877275763556709,0.21739084416445778,0.5102201844589285
0.1468661444681178,0.301014090549703,0.1880486579557874,0.15866385764920535,0.24104025358946315
0.1317179784282376,0.421717162210585,0.11625590000832131,0.26801946146982275,0.2106234551770225
0.2395852365922695,0.265624135395493,0.12713705444635623,0.20750536254545912,0.13351623517837838
0.22130693136170163,0.14948657408423746,0.47129959528604215,0.19539801276282692,0.16967175479821073
0.11966456225321967,0.2850578336216416,0.11032652398147913,0.40833432853342744,0.3727858199775419
0.10462765768166855,0.5032056722917542,0.2825580922494031,0.2766942548340492,0.15540088489818418
0.6019539381410217,0.35604616014660945,0.2149814294439719,0.2267917001875684,0.23891345750661233
0.1369957276561854,0.15519793540108162,0.48909124825281486,0.4264318030982307,0.2646984062637849
0.1253869972082134,0.4703079635684001,0.3236502295152213,0.3166900752880635,0.3960410444377517
0.1822528363558942,0.19132331981719175,0.2864785463899045,0.3173672002488147,0.2488905088354626
0.10825332321003907,0.5342670444089518,0.29486964006362215,0.2892497778192688,0.3889382347212891
0.10369552162875822,0.34173179513818563,0.16907769744256226,0.2764257353976282,0.25395478849590725
0.13202525463120499,0.231820750630577,0.21354795036670682,0.2593566651433468,0.32987943834080247
0.37448815233842553,0.12749668412866183,0.17298440436946522,0.29482105407004133,0.11642615741405861
0.3053122900759744,0.24116696503465276,0.2729517968251042,0.1578849377896515,0.2252817870148697
0.1034875540442365,0.11278833798214866,0.11303882972206507,0.08390463681492319,0.20336109408801056
0.11264183411677312,0.1784772408344142,0.16785047434854602,0.2288612245572606,0.14070687468142354
0.1287255377281848,0.22019019106010548,0.1849483449156277,0.17106056666275096,0.1583145036587543
0.15740841390915428,0.5348134130981328,0.16469736960069117,0.19850465352920307,0.22956236171960018
0.1988510083852499,0.2915056935809702,0.19213450355630998,0.1916106720450777,0.1792039868548953
0.1535522844940201,0.22424914615267816,0.16795377178141088,0.3528839313418353,0.2614714840057191
0.194646321555383,0.13120771652166174,0.07069842862394798,0.29320106261323675,0.3173250672792315
0.14016383387396164,0.2626893050118808,0.21056516886992227,0.11221251631634839,0.2762702232717075
0.11138485550138863,0.26719270207206247,0.4529562721651535,0.1999518590819254,0.2354373715829478
0.30613739891766967,0.11495583961871708,0.12997098863374265,0.2947647667356962,0.303142456342446
0.27363901099651483,0.15611793489994813,0.25751329446620586,0.40230167842081943,0.29552454986423365
0.18177378602469527,0.21726727394641313,0.12790407449416988,0.31043194337749114,0.22717458499616847
0.23773347655228735,0.15695316554732247,0.19965094451204884,0.21022612561920945,0.27282357412111513
0.4722667905947612,0.12159895532400782,0.2280950722200885,0.14078990517948536,0.1876008671218029
0.1566986267366098,0.14404952770086613,0.1933282378329923,0.3015315841415766,0.27051980453959823
0.10216380608685949,0.15091096404417367,0.13005772159813977,0.31290963814728945,0.23164862297548683
0.14472445253129315,0.21369907740977595,0.16513361245532945,0.10543848140645118,0.10075713193290793
0.5183855736319681,0.395052502828818,0.12867355267362018,0.41134014472775676,0.3165501812831085
0.14709560564347168,0.12850704062232554,0.1370786181381122,0.3045196716728619,0.21978896108738513
0.21359153864612535,0.41546031516039167,0.2986357476035797,0.16512985538775704,0.20036782716454218
0.16746174967217592,0.19279052488140452,0.24283316136192726,0.30589721202698666,0.07980232991344983
0.26567102417884403,0.26342753152360504,0.26604537620185487,0.2369012171918355,0.057169809005748876
0.10542379401087008,0.14543032899971764,0.11746484716208311,0.28819862810534413,0.16142032769035664
0.13344362753994332,0.15193680794793898,0.3242119527856757,0.060456317334774856,0.16129328732801998
0.1542404190614204,0.16764419375788206,0.1333590137319865,0.234246309603666,0.317518150977344
0.2906289994215262,0.2944608521303923,0.15519372136302262,0.3074352245876252,0.17272791410413757
