node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14
0.4504098734748266,0.24890440245964707,0.4696029840082715,0.4442166272251476,0.47308206837788364,0.364674987238761,0.46312550793051455,0.13028134073653516,0.25141289521577753,0.20625986860718337,0.14105267434267973,0.1112671815447201,0.11886452811552675,0.12073750640996615,0.14429975495775976
0.2502501171629151,0.5164736802540603,0.3628454242782777,0.2454721512488334,0.13298240523074514,0.22378357685792272,0.13899612498026656,0.28674660079554803,0.13413250617405198,0.2028462700276312,0.18828484932977557,0.19521291839009142,0.48911217177318245,0.14256703282957325,0.22274542957196586
0.3890571897395395,0.46050611569470384,0.4806629194165565,0.13303801993095335,0.18911087961548645,0.32361509681577616,0.500153934385596,0.1221995284425475,0.10301501629063911,0.1300776986222992,0.1354122296241073,0.08707629393415448,0.1591185983073581,0.2241746124923526,0.1610449582487838
0.25589282929305723,0.28132593054602,0.5439026065030648,0.07405859680355054,0.15085280698246212,0.27446014191596363,0.5019958994796405,0.13065052448057765,0.15830278704851422,0.17449263229595255,0.22448908002673823,0.21722790794582414,0.39883756560121025,0.2608608059482603,0.23182264028936875
0.208718860690704,0.4603649134960373,0.13277476038975466,0.3407076696619516,0.2725330322835907,0.2773816590005226,0.4781039635056956,0.2437128405903067,0.120711276023206,0.10021945547635336,0.12149589187282027,0.19401007171551599,0.11627154747907119,0.11961751670173831,0.5588183175160132
0.48877109176780076,0.11337040002054159,0.5121296971837488,0.2954065423329299,0.19825592793657976,0.30729299456359993,0.31860689461361447,0.32321413481814376,0.4019629213536872,0.3853563748146105,0.11178422313062222,0.15399607130742998,0.18511695174192241,0.14427293503643993,0.2889665457598483
0.19980710458810222,0.1928338187457556,0.21878246180377772,0.5495539669038491,0.31010873671039874,0.3250489160775475,0.504199794147591,0.25606325894633747,0.4041164737986003,0.5474868743307024,0.2000449848031545,0.25580108700688076,0.24207437358003572,0.10547948651540023,0.10474082330998837
0.5039199392141395,0.34309676795223837,0.4215758254299604,0.3413755735890075,0.5218972646153123,0.2952760461579365,0.2882983366380517,0.2973779053505894,0.24002124413266568,0.12496706137993176,0.23657048041402118,0.2659917967003475,0.13893033301305216,0.2661278364079075,0.21825455983869704
0.17857668483534375,0.11501256310676646,0.45273577104899165,0.13054893808082196,0.29184230394609983,0.34021083958142917,0.14686920021199845,0.23991651840899406,0.11512818252366397,0.40200206211140227,0.39926892237153583,0.15141326950997458,0.14805292909554757,0.13167974823030287,0.15024024939998026
0.12028248631773789,0.24390725686824133,0.3317667769101963,0.334743896420901,0.2536970153009728,0.26758968312316406,0.11890016939414755,0.4751030949847398,0.21894648577312345,0.11461444508953407,0.21750075990773432,0.09974060248094184,0.1248558608229339,0.16572008496204826,0.356935533124246
0.4764610895867932,0.22189187204482286,0.269401625440697,0.4704232136979407,0.41518042473944106,0.12202237624470175,0.13087340227211322,0.12461227021196691,0.1553426795578506,0.27282043461533717,0.13044964916453522,0.12437205848938766,0.37253914147641254,0.14515666841690017,0.12471232189686147
0.3336288103707333,0.25852879271716733,0.28075278083088556,0.4032474059323909,0.3772973811519313,0.30736852600418935,0.24508743823845497,0.1917174119240967,0.19319032260372979,0.28149028177301333,0.21072184161028118,0.11345609869456473,0.09693273667145273,0.6000943196331787,0.2179030990740794
0.2895711324887315,0.4692714908454644,0.4419214141440292,0.49114296508001604,0.43303947414768235,0.37164859231219977,0.27538496385574635,0.12656712495440917,0.383021913745631,0.16536135230949145,0.1474081754920567,0.5301894657725457,0.21334611030061462,0.12631770335012477,0.34774056142626736
0.4338970797328711,0.48566540793043306,0.13640569785883194,0.3390179191515212,0.16333429486641113,0.40566023776800986,0.38775617462930445,0.3787241267333903,0.24058325823817242,0.2011356974547497,0.20052450744947603,0.354721906756474,0.22003007940119546,0.24001241974852022,0.24480347361351878
0.12362621009861344,0.5061691836293666,0.3196604618559411,0.16351741002128287,0.16308991255855704,0.16053870042154303,0.28144760315775047,0.4298991873964295,0.2667500681595781,0.12375400327856877,0.19384938894529616,0.17711920417639423,0.5884522520204073,0.1789213442224708,0.11948600969839188
0.15832707862850523,0.4865864301190454,0.4746945968602222,0.24570857749604247,0.1092110307059201,0.2525614205904086,0.05891949679802204,0.4475299760508163,0.4706946381870796,0.22071772829365954,0.21385534521012914,0.12202038287017399,0.21470046482548896,0.19133248262750627,0.21807453542743843
0.28912659659527257,0.44196994270599205,0.06907632194509505,0.26629357545826504,0.36478947276308143,0.4871453313681481,0.22271506777459663,0.35986420841867683,0.21935627215406087,0.20416455186485372,0.11090434762276838,0.3137927186055926,0.22723394574638647,0.12567758993201625,0.10488022112721332
0.27841123244277327,0.43897789097293904,0.3184135727029383,0.3310863041988466,0.12317427593562663,0.3338852751689588,0.23735095692954095,0.3541614921329894,0.148563658233118,0.1199054291087942,0.25260801325400595,0.24126792285885265,0.1496220858212981,0.22103942907765964,0.25553636605792357
0.12669801883050333,0.09424299975169778,0.2302421918600682,0.34340007860507105,0.05437472956300546,0.456498554821316,0.12308520826939827,0.30830900849248966,0.11832621098324031,0.45924342070893126,0.14812457412679336,0.2906659241469931,0.23252500462917902,0.5897583838785517,0.09822174371539985
0.24638829606249274,0.07092432004114416,0.14952155467004064,0.48241509253573345,0.21563972826261765,0.26570231751191364,0.47511333930179,0.25294268474325704,0.1243500711665949,0.26268702170180225,0.14632471700574554,0.13083635462440787,0.22359086987308188,0.2632780064019024,0.35672041152753187
0.1645121807409681,0.480281951750659,0.2858946394312741,0.44549609341648544,0.07163151084180265,0.2619795776948357,0.3795768208740365,0.4511966414229394,0.1258392137728929,0.1446218192574822,0.15595170627371274,0.14812002413231887,0.14201040821569688,0.5693736404701466,0.3231704564425507
0.11723859970267908,0.15654604315074042,0.3127742704656283,0.3302085667363591,0.27359851247944006,0.21309698953300585,0.302743927161426,0.07762540169265257,0.19703704931916666,0.1844861899909049,0.33511781357474135,0.13636741587665946,0.1576300580188745,0.1571452235499422,0.20645721135230982
0.19073366074143938,0.10053782162256714,0.3453458997582895,0.16797707054028674,0.2916246719162561,0.3518437834251897,0.18750256582653282,0.3185518639135754,0.1567246428679327,0.11083446368480696,0.1379384743867011,0.12654119478976203,0.16084953830850784,0.21040545197887764,0.2071337123185481
0.4001617262665548,0.4936907748924829,0.20249052753469154,0.3626364204988574,0.44954655149165906,0.4531172168664238,0.48617069146670966,0.32619335469387695,0.18250128970808363,0.11937189120752859,0.1641703274262272,0.19726708833481726,0.18722848643231585,0.20490113957986375,0.11617614357920128
0.3113379370177191,0.4031830371805509,0.09122864109799228,0.4489647255751248,0.4462949795391412,0.21625409306872068,0.38059738761261586,0.3189093660843314,0.12357081470415558,0.4973853156654268,0.1441411376610755,0.14025688158882466,0.15420861571634184,0.12105833202841558,0.1849876420950574
0.37408368159445904,0.12885963488558058,0.0960479144565148,0.3257748383561996,0.11669251768016824,0.25439126081943714,0.12557052083819167,0.3223141700032488,0.4971919851797732,0.10644935425690465,0.16074084052905882,0.291611196037057,0.15335458969054797,0.27197236121165,0.1542154331760313
0.2718377345521658,0.31868013077959045,0.31602641922619845,0.44784246810357276,0.12570752314330008,0.19823967287222166,0.34400726591860625,0.1331412781408743,0.24929612420664576,0.0992268851794241,0.10742840065045578,0.21857069212142557,0.2048933890371671,0.15732425097315214,0.11428758143148174
0.35896554047199364,0.17460916838267845,0.406739876201958,0.19568901556443907,0.461127245673987,0.433407800966613,0.4819208133866768,0.4624864341876403,0.31529189652857886,0.12624061851022936,0.28356501222642433,0.11834712800844674,0.10303416383571115,0.2739298861946565,0.21649928191600068
0.4725986028128667,0.49056729800231635,0.2101772497460752,0.31847032563665895,0.47238603502176657,0.06852480664600256,0.31982910352156957,0.2767995330638719,0.5247508869119217,0.18088028851517907,0.10489112940715598,0.11913008746503771,0.14641326971514354,0.10046714769362022,0.2319250560360962
0.13179206127478893,0.11791933568123994,0.13693416766340077,0.3109670975717332,0.30016429772347014,0.2215932314936283,0.31600368352609765,0.411183961201453,0.2038694920099858,0.15366305020689722,0.11294413618926474,0.1412103768623581,0.54430408040614,0.2093599740492334,0.14817707238595862
0.23397352810389146,0.19337346528013727,0.30319263328274204,0.31111539992442866,0.2953395155248463,0.39470786716439143,0.4428033657547578,0.3500805108862994,0.1996037848306748,0.15321201872381496,0.33415086888965967,0.10169171942567631,0.10792505710790697,0.1111212149340086,0.3730553630191453
0.13073216412340577,0.3595806846838018,0.41711777174213394,0.2823075804957428,0.18923746708542774,0.27689337848362927,0.29011934963851316,0.3253828305299025,0.26943399875940366,0.17289626260990226,0.16399881671939578,0.12380238059499081,0.11601693962081866,0.14375834144468227,0.15329562758135293
0.3057574260628993,0.10623018496964261,0.26236375230810105,0.31292660064431255,0.16116626524646446,0.11907317724498427,0.4644241698527811,0.11179771852451453,0.23065299888798033,0.1620866894921039,0.1538767406702795,0.2186781972047459,0.13073593379888993,0.14682132105981147,0.19828177728138865
0.2774128548650264,0.34261089868272215,0.31373547226444254,0.3460962587647885,0.4406448454587707,0.21553837476110407,0.41050265627162835,0.4309824414691878,0.37389748326117006,0.15106371159182413,0.21534840317476628,0.26701219714415503,0.15297017352338588,0.21847372997135284,0.11802628969409809
0.257945026837077,0.42382406413034857,0.21301017685337653,0.24309763556748284,0.2642439877777041,0.32065781437863533,0.30560311243072463,0.4229521549740419,0.33590085632708855,0.22258842441054152,0.11260037527056707,0.19883988723386295,0.14502898835227257,0.11402953663218306,0.1197890773045399
0.2571916363056579,0.12748396418286576,0.2987235291450597,0.26775481909190113,0.32196284271331893,0.3197497212673993,0.2978305466832639,0.4642881951254329,0.4419501833515869,0.14840185767133657,0.23198636256312374,0.21668860978126658,0.30398849541024375,0.2022119290722711,0.16766979532760187
0.43908770509158823,0.401860830142573,0.41493733443014363,0.10840021611000888,0.32316650465313357,0.4673633733107804,0.3824846484565046,0.4568293963060451,0.3349171634910144,0.1243594869630232,0.09929715846401098,0.3874008862687353,0.10840543597854686,0.2356900737815702,0.18616271265007925
0.37619857606798035,0.2740222899470496,0.11919486055403099,0.27360582278693113,0.31121440688934127,0.2434372001014011,0.28447962023450224,0.2752542239422304,0.2701973473934002,0.20931291230573784,0.18731633932016156,0.12246139567167899,0.22675760113866725,0.19574552719417462,0.14049951925186285
0.26718822195990344,0.1373349614240016,0.1931444911613778,0.12628902051279542,0.31007068677935856,0.32733717121222505,0.2779660274671422,0.3528624016985658,0.32234833729911877,0.14563370066965756,0.10934304932971879,0.2741876531880977,0.11661776677443475,0.19011997508017134,0.13944001945315412
0.3177060312330864,0.4389385419055492,0.23117840031759201,0.15606546071326383,0.3567569686763813,0.2589143794288128,0.28907150426694267,0.16132737069789552,0.2443042848350592,0.1513353887456261,0.09738410277861134,0.10307150194530325,0.15432619254342209,0.11623314172358037,0.1853074593448153
0.351164189759693,0.29667544927889017,0.3033417491319732,0.06206615804648574,0.21421649639858414,0.4227202376072831,0.32760194496844375,0.4304903351566291,0.13856366602147044,0.11257142138450349,0.2745492554943666,0.27814073913064497,0.12073585954804904,0.12637673735614627,0.17732828977027604
0.44542160559156424,0.29888754012567026,0.4120401628992672,0.2021905058953588,0.12624469026724047,0.06319798764103618,0.27956485803948,0.15759731637457433,0.42293174801569733,0.22222050140876115,0.2489818350642341,0.10528589972492704,0.11834494345870467,0.11765675253268132,0.12746558462512939
0.3300674313681886,0.40744720796659073,0.4444290765297723,0.11805320430744178,0.31818462953153087,0.22893632491992175,0.355701611373685,0.4442479792223131,0.14393622459915265,0.48541057348396327,0.12707277018903382,0.1511990004984124,0.1464746911895788,0.11073821024511385,0.1824884124614001
0.2886687681026561,0.10308501283681056,0.14901352235868706,0.3079410800290071,0.25992856659758157,0.26181277912064677,0.26223228548845995,0.09036118529176511,0.11867398132349967,0.11301583070632157,0.15750498608917599,0.13202508407748806,0.1247104891682295,0.11722153743463597,0.10819226022067373
0.24307678630947172,0.44090441120733337,0.4471893052819121,0.08027551702135004,0.4494433629111972,0.42143701634679576,0.39505772013625207,0.2126468311933248,0.11736673377589868,0.15231474141186124,0.3645101063208506,0.10587732906813216,0.22608528916338813,0.11232506408815306,0.10591474466251166
0.3080819823674825,0.4167755446161163,0.376763230458296,0.28823555682804547,0.4484877652190272,0.23788463796245254,0.41516153554914825,0.29219914768478567,0.47194072288045985,0.205041393044905,0.13825042955286718,0.11320670885532459,0.13933675264713125,0.13149941463673537,0.12023482148613075
0.291517557295337,0.1670413535992992,0.44453637431613435,0.2228945690966203,0.3296161456018317,0.3264406554035671,0.3832233703883605,0.3810381501854115,0.13714437363759538,0.14806852020651098,0.5333311240705139,0.1884769967738193,0.16880978188835483,0.37118580713748167,0.18508511988482573
0.41263846531391923,0.291921522941703,0.22118253196245047,0.12342790783762049,0.13632937960101116,0.053194957760057705,0.0671243355625431,0.3702717741773819,0.14334358030722852,0.10692674220889883,0.18636543916090234,0.16245523071211462,0.13368007639876162,0.462534338960861,0.23204939311030187
0.07248831297637645,0.12911219061399373,0.3424913082449703,0.14206934435528124,0.3077943014814449,0.2515091254518322,0.05550654261660919,0.4398804773216919,0.31484735994238733,0.1918802015583571,0.19251792999240147,0.2799002152936062,0.145106630055229,0.17754521450607236,0.10103323853090478
0.18610383129351796,0.11575399937192239,0.2954038404602433,0.31826407237144005,0.13373957758853322,0.1326849843304474,0.12815382259503702,0.19490169433242788,0.0971071253894131,0.12275648430640038,0.4591292732368502,0.1792432468589389,0.25244738031084163,0.10925533534295996,0.10067386849511242
0.3349834168669496,0.1125938502700255,0.11794675987068734,0.2567363906179832,0.18897044163958068,0.26607172376159605,0.35634478151725085,0.26177976276792747,0.16405610842890847,0.2455075004076374,0.33389201621530173,0.17384324275116528,0.19087064605783435,0.2602103053284359,0.13423201046705974
0.3166481751563494,0.27164533079200237,0.2660254943458644,0.4591972844823201,0.35768725424248066,0.41950077975717803,0.16295325228602398,0.4404351978232595,0.207224017471343,0.12149484868390403,0.20847731664585498,0.1867775126464145,0.13693502932451657,0.10412382102737273,0.14060607739474976
0.15553691217956914,0.09940792561508308,0.3658366889574761,0.33621658299422286,0.1818526926884892,0.21156936511041968,0.37347073110325607,0.2621483112037874,0.17310425624933243,0.12065280805682818,0.10255750767376026,0.1477589982425252,0.20259165354817438,0.16844516972894263,0.15174805247852793
0.44688105473674655,0.26765391508735237,0.13059417308232754,0.20062112407391242,0.22317554621649785,0.4271972044989094,0.18029474133310405,0.12062499094505202,0.21303428829484317,0.15632423910333698,0.14157630926561673,0.12811076900958543,0.10132145726532281,0.13805836127713114,0.13865697409565053
0.12745393768644375,0.08249985931399977,0.40023247113293275,0.26391823514029394,0.2658782528787708,0.3527406082428215,0.132410585731722,0.4474087823105519,0.4179784039572674,0.42544358615343736,0.2372171257477294,0.09561423680338553,0.1088255852315644,0.12884234992120128,0.3427874595766521
0.11736101658181701,0.36704417157683483,0.12946278588167243,0.27610231595685564,0.09661943936953785,0.2732398147178648,0.17513636113838285,0.20952480699380718,0.1393904921238461,0.14899279092772877,0.10146003489688195,0.18942707674324288,0.14936258455663218,0.11186007490622266,0.2409086395077301
0.12908454020693125,0.11053114865384549,0.29624839370146766,0.19126732580414368,0.09860461484403653,0.390473376603295,0.3292897728218705,0.30332136589072894,0.12225323603299296,0.12875379468533785,0.21910870939181185,0.4154757523055309,0.12518327607452256,0.28183337761048766,0.46000997411623246
0.2412901106319257,0.14341609023501753,0.23569749907771875,0.10222350699961348,0.26446670236320285,0.3059579596208394,0.3388495127649225,0.3108915969295344,0.135802958346188,0.10434180192093376,0.14965616236394635,0.12296831392024757,0.10821416289795563,0.15105565019199826,0.14440770457224258
0.4331374242513383,0.3184073207401382,0.44503640610483536,0.4302869794357109,0.1290374134917034,0.24812724520499352,0.16746430381434635,0.3921752958823714,0.25839355739427866,0.12072840916901746,0.13894943779683305,0.1520389714319726,0.4785944315839916,0.16441636574159055,0.1483690749773671
0.25108669614467666,0.28877612024892274,0.4370076569502953,0.2840556060092105,0.17609549320003356,0.3246971329952515,0.3689453602580605,0.3769622187353383,0.10816795446651911,0.13014505920177857,0.258164664975027,0.1483659280581046,0.20148853533997693,0.3771617899583617,0.09211050284459517
0.4059741227819346,0.32731296206072197,0.396240839584189,0.14161428776554652,0.40531971907382786,0.16607360093050197,0.28204749532818907,0.25239223127965904,0.19379864663022098,0.13294280064408612,0.15615558480240826,0.1387711470033517,0.1915853450935547,0.15404696209930005,0.1007887300419096
0.27491781847431934,0.16343444986863773,0.3746618711413421,0.2159309270088072,0.11773130996057089,0.12942694394425672,0.2426582589449713,0.24365427433762926,0.10150225338415507,0.12946592163152798,0.15022168141572903,0.137683271157123,0.09482804053843955,0.1338844708081256,0.14735164081318727
0.3256202141605998,0.4059248575738558,0.22636562931705714,0.2807624805511979,0.10171751822591778,0.3584778942170209,0.15616650253111836,0.1941133975282747,0.29682074590445034,0.12873794962541016,0.22616217081435747,0.10132477095671619,0.3712407586166293,0.09939662353930603,0.41704529906765964
0.2621110469359926,0.059199258902511855,0.24848164761956815,0.2033639821502928,0.2133598083356845,0.16032524948951457,0.23276770696385451,0.39889574558426855,0.20450031257613965,0.27619775196662893,0.1455726675592953,0.0971051170127162,0.15230133389196363,0.31380654726867263,0.17344348902017226
0.30925532943146744,0.39959456478513256,0.3502779430899854,0.452404789670232,0.39588422635668047,0.23946832051528968,0.270834397016922,0.22756107574545958,0.25114439907452263,0.17117880159444152,0.16394675314353424,0.11619365050624272,0.1774349839094402,0.12352728277594116,0.11364686048462241
0.42050549186128255,0.16521596137762423,0.3004217357529023,0.22972309937804403,0.4082217175982964,0.23703936706094608,0.39556221094107424,0.369942600434771,0.18890810932511432,0.1364837313260802,0.2415784429534031,0.22159922667551496,0.1093067737023237,0.14989792018747225,0.24298181231368624
0.24970655776899017,0.2804452347171936,0.2903846612817584,0.35986067565108465,0.3110859020355282,0.4348866895744702,0.2467486650937564,0.36839050754303976,0.10771765332760569,0.3013684192516872,0.17316357513801786,0.1583500547121993,0.23225786483501656,0.11411839138943167,0.22106048843457068
0.2273163561585285,0.4339526660434686,0.2196313287932617,0.18829644429095915,0.10126447217699411,0.18511143706292743,0.32142279136052676,0.3053607864369358,0.1276459397400759,0.14887142836626666,0.10955258337148756,0.10303585300705159,0.1095028512666045,0.3058391193658547,0.1764321628488218
0.4159533044990599,0.14550445111982577,0.3152886820846067,0.31327070118486483,0.25720723880566243,0.20942384086115842,0.11751699948368957,0.27838462535702907,0.13769334540016498,0.11114223913887343,0.13544881856011334,0.12009516031641028,0.23848762862672965,0.24523102510507014,0.10799902387905316
0.10840075460480218,0.3116117873208233,0.06668755868588995,0.2566314309868106,0.33080047151250774,0.20764632363799662,0.30532393502654437,0.34563293886349244,0.27700235247786514,0.18835201640524757,0.10536630863248242,0.14647118666776418,0.09820795928502073,0.10114683786177918,0.13625831531773652
0.34160022323773703,0.25469905319415165,0.2753017376751298,0.33773226544187707,0.4218579084982668,0.14197203929764238,0.13579447060367386,0.21943537860983234,0.25072813518030124,0.23337421422399188,0.13877694127971762,0.12527416591962046,0.24870721816074162,0.13932361143530247,0.38052827660259025
0.09794692664979208,0.3777627802711307,0.2914765672036339,0.13046066705403114,0.28379988867687383,0.11396007224269032,0.2651452018770558,0.10510136377004343,0.3441268669279811,0.1402072589387579,0.1318238893874138,0.12263550810495762,0.10958243925114192,0.11696038684219359,0.10803393210713626
0.25045361942107214,0.3596417143740586,0.1265828238661988,0.37938644584039394,0.12446299717342454,0.05584402218190801,0.21117096717283113,0.3780403366303064,0.39218948466608217,0.27234906148768884,0.17024843231515124,0.21804351882565956,0.1278637321556132,0.09917161907955566,0.10326679454152957
0.243652843276357,0.30697251657973906,0.29304105992442514,0.14422658553226736,0.09697326085985292,0.34366966041710467,0.1003131537377321,0.2819423675206948,0.06503235464689734,0.10176585503324949,0.22764869927892745,0.11642067695330119,0.15849573188186752,0.1785164803297713,0.09927708498178896
0.2744995109919887,0.33102349808654175,0.288135076754418,0.28422103824681394,0.2494293289133381,0.24784775044377946,0.09192578161789419,0.18207265091313815,0.11524306871699945,0.11611150405997117,0.24738046846293685,0.12720178052226025,0.21482850047835683,0.09973852322171899,0.11713314566755988
0.12276929690173229,0.3794093132078599,0.26145362553320173,0.07365445409106042,0.26262271305268087,0.3226251894741324,0.37327902356664516,0.40560976891920164,0.12164380848751205,0.148381805638768,0.1427886164351672,0.10132088991575892,0.2222301585624314,0.2100187110854706,0.16183844930010782
0.1707916303698647,0.08282454501313635,0.21232184157837766,0.38239979828467896,0.24215954074102003,0.35225718690465274,0.35065649867950444,0.27045718723526824,0.14208241540627706,0.10331744785078306,0.11696797588500553,0.1897823413393179,0.10675479796507084,0.1351155592868244,0.4461707836209442
0.18674516553600823,0.1472195761880452,0.07442257669801779,0.32352041583208246,0.13288823596654714,0.22603465434480016,0.35839549086344435,0.33554761875514116,0.20718590743433613,0.2537043556299823,0.11258132504239848,0.13404922194925326,0.2771184076971927,0.10711731418447959,0.11535978295150659
0.38177812742805717,0.3453233185863943,0.24327163348891143,0.2714661534508407,0.30807256306443553,0.37118868595819104,0.1565292295253792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26976210370231773,0.37329430804502417,0.09855985225391083,0.2677330411249915,0.4134148949940851,0.29218402852125164,0.14854479849714142,0.10214623391583584,0.20701303567131502,0.11173261447702651,0.1679688586789042,0.12110722677985894,0.1506227618703452,0.1242569219450992,0.12363659097852231
0.3743876755753828,0.16048547923764073,0.15517611672877654,0.1274281034604459,0.0976445191314572,0.1473431625018863,0.3958603110471308,0.25318312463194054,0.12937177091831334,0.1457027389104702,0.10646628038094783,0.34637885409987573,0.11296677354367798,0.12026834479512936,0.15251586329827468
0.4479018108084442,0.3458653731203746,0.09605783885536208,0.20767409960442562,0.16114433846616336,0.28384151874254254,0.33448977134476593,0.15837724465174272,0.10512769395099654,0.22716120205351845,0.15543671095714437,0.13641402618573198,0.1421187871318954,0.18246476653679075,0.10840496567612086
0.25086940223847687,0.36400365845078425,0.08474695734178728,0.2757435192636793,0.37024873096790095,0.11730293013474959,0.3529997424198826,0.1240299847733632,0.10052177656792845,0.09655297722729407,0.11197374694604194,0.1261954854880125,0.13928161723070073,0.09851878662437384,0.14978398548165356
0.1912113610698103,0.2220135140111867,0.09482573577519293,0.24234570423032475,0.2736610431008574,0.4377321702154788,0.1520205564999546,0.41683470333717565,0.36447500307644587,0.1006093243611794,0.352944283479361,0.1418899349658948,0.10535584366677822,0.1479581332530632,0.28086913149401593
0.3150547276503008,0.32700083672049535,0.10580938115073692,0.26195297273293444,0.14629419262023594,0.41564813129824707,0.22708439926628435,0.2563857996378104,0.10279589449367443,0.13894572099986938,0.1177234044180824,0.10149094337291853,0.24307979676399766,0.12343161142554865,0.15083392066266113
0.18406543768903097,0.11084473161799438,0.3530901512666051,0.319021336803734,0.12222067215134796,0.12671880042440067,0.23256183380847528,0.28809933146566563,0.14901956811917522,0.15326676193711905,0.10527282811075486,0.28680340564722273,0.2927619605221432,0.09453597822032726,0.12102239745514091
0.12408449714479486,0.2927037379941597,0.3216125916621504,0.3246516748928874,0.25033695350083257,0.385862147222679,0.3569506036108229,0.4276604486515469,0.09612704818608661,0.1236427187193481,0.1466249225668676,0.1301597665119929,0.14468914346042347,0.15294737717206658,0.12611277103754914
0.24640119202904082,0.2796650418785184,0.3611272135005115,0.21073081271726465,0.38403376158594854,0.3628798181182525,0.26366715236764005,0.20537166615959349,0.15150859748087833,0.14976020532005788,0.12032238105801693,0.12906405102400295,0.1648028563340442,0.20900612167266197,0.1703782576356142
0.1703247882576447,0.3680141690500879,0.19716186268270103,0.38541400594716757,0.4049019206894623,0.14218056412906313,0.3182939048574342,0.3669219681231482,0.0967689666626309,0.21412382154115125,0.1018015293891435,0.09742638798028008,0.09374961457556527,0.14361495111221148,0.10738095895678831
0.2218296391231386,0.4309656993224248,0.4358817713499825,0.22219534182687076,0.2438197218794942,0.14307091577515094,0.27171952120302867,0.27554771564926117,0.11255888539505558,0.13673464420439366,0.1714305493963146,0.19857394710602036,0.28471349018597447,0.12253709418799605,0.1262178749895476
