node0 p09,node1 p09,node2 p09,node3 p09,node4 p09
0.08223097075066026,0.3419765821142772,0.03647728838294949,0.7033688977442608,0.5741327054029488
0.18778658060907144,0.11071010583271144,0.40050498675775054,0.4092134757471427,0.0603564744118754
0.2710823035943035,0.3688725073357779,0.7047451659170719,0.25288861189832573,0.47423166309024034
0.27730704315042065,0.1514825463265765,0.7308127272948233,0.5345001473020368,0.009002989613319499
0.27067763323117194,0.53246685437764,0.18956637675735363,0.3866948316801757,0.013299043038225048
0.3825827075772289,0.886602746269639,0.3140021209434978,0.45083601678890156,0.41196213121379593
0.25346559931342166,0.9218915068154998,0.2813983541651778,0.052553544799873834,0.1570107573940303
0.8070623197467269,0.4295267306332127,0.09315210297046199,0.18231395737023026,0.20468926661069775
0.18301767715736375,0.32063752754847263,1.0931103505031268,0.009440584453547675,0.12468770633111041
0.8467383648350562,0.20017068101196148,0.1734020670522217,0.3600905380964226,0.32106064282092633
0.13659885823867468,0.7505422023553635,0.643909619734951,0.012340525577072128,0.6855725256503866
0.3542933802314063,0.09687433651463129,0.40357320145760384,0.01597618726695603,0.15251329714434017
0.27768457853448114,1.300414579224966,0.69150010322808,0.24082086842615774,0.4189871124608018
0.2671979032645319,0.19219937431578016,0.2837919685037095,0.014408232346215032,0.24250600203510525
0.41901115599434136,0.16471178728028488,0.047933929725228946,0.23373515270458287,0.003967442980074839
0.7760741157466671,0.1798479296506184,0.5166275223488708,0.5129471277268277,0.6057833899243996
0.7783987710088496,0.1348403554443834,0.014464345239036754,0.032050859327184184,0.6785725733583202
0.16053004083921693,0.09369221101162228,0.3408460575906823,0.4087002164915527,0.25085187670633163
0.7285413568100997,0.38169685286542104,0.15694955972274252,0.33718166179684755,0.290475075543284
0.46701908833409594,0.23964848991241208,0.2868604948210518,0.2108753736915544,0.24476978657081597
0.22930759340650927,0.4654977857953873,0.7671010005711064,0.4168274979518561,0.044444921203366
0.13463547227611652,0.29389492075860935,0.25082969003789296,0.04711296925612439,0.2774637921090677
0.8024116094765614,1.0060903204331813,0.334642022011296,0.17884717304290113,0.26019402749995063
0.2916075637988229,0.22817959163908128,0.29098535114314195,0.020170601280407305,0.4742341593694662
0.08367407033367734,0.24740266664137436,0.07678580899544636,0.02319869135791638,0.008072667099217161
0.4486728975550314,0.08673663016574214,0.45387894266376866,0.017956640499232415,0.4493926399130871
0.8642635818314898,0.4741300583258066,0.20423976979490696,0.3891750507890653,0.2708546948593515
0.4766993758820697,0.12141007144734801,0.1375728553328933,0.37964515316418485,0.3687727654782562
0.787240934980372,0.6927201168554059,0.6836028034292979,0.2585090392203129,0.42667128767139545
0.14603162421358648,0.4246956572995157,0.25931923232442766,0.2807715551156269,0.2039372669068498
0.16609825142901696,0.5105182324350674,0.22335624882911972,0.5766015165877252,0.361577315701067
0.39946886308844104,0.4272175072995982,0.013704302167542507,0.5966590226945649,0.1270373090359811
0.27293907896488334,0.2046974459970883,0.0015132986762756732,0.6095584515763005,0.4049797767313963
0.40022122564954954,0.8909306492557159,0.025532211666091185,0.6557550472675723,0.29187512202824933
1.0580021975445928,0.46952859518032947,0.833447912621358,0.28444041665861947,0.3189899803203154
0.08521140756790534,0.23543129611043073,0.44510969110834003,0.29818541371270646,0.050147813256922275
0.43746297660994904,0.3800598443740565,0.1721617165556152,0.2999591868482654,0.0458814592583893
0.2172497898306658,0.16170340969726055,0.6124774398151808,0.3388260664189033,0.0019164185816192196
0.518329569186344,0.21568500524128784,0.4226313846049037,0.6629551205144052,0.6151561949925914
0.08647486009564546,0.2679695490601443,0.04596365726073292,0.4249696267719814,0.26244172785176595
0.25826947668667904,0.2986980308398225,1.2532718113742116,0.2592160438581177,0.26977095795778094
0.4964072696494849,0.2722907391464309,0.4482043562246699,0.43552400232221256,0.04528532701209644
0.09220355588238495,0.40747718751675716,0.530034337258246,0.3272662822095825,0.2677692054120909
0.09939815554896994,0.26683369733331513,0.26937317678117767,0.0522660439092119,0.6125244169886812
0.07505078651198742,0.8812407785212192,0.1797509771903193,0.11982762959803642,0.04696099658608528
