node0 p09,node1 p09,node2 p09,node3 p09,node4 p09,node5 p09,node6 p09,node7 p09,node8 p09,node9 p09,node10 p09,node11 p09,node12 p09,node13 p09,node14 p09
6978.1768716100305,5164.1066355513985,5851.877382935527,5604.382264130233,6437.440599523895,4808.073560064142,4550.3263051314325,5279.772284243996,3730.4547384833973,5612.645894014154,5158.124290693551,4244.619453108558,3437.3002988991375,5723.639899821779,4117.810018620589
6321.637559839862,6630.936327342341,6690.443375365646,6534.756362555904,4969.19130155104,6079.483136042255,4037.790674195652,5700.639940948328,3608.3500787384596,2905.476808555965,3827.1031927942845,3844.1120554477125,2019.753290125162,4922.183801995802,4220.273938923771
6219.349556139011,5715.268958408926,6427.493389594863,7493.753220373449,6088.6696348909545,5618.695938050242,5848.709429038337,5496.085132596916,4281.242740782513,2532.196591129927,4458.385406687228,2581.5501109675147,5596.894753250313,5571.201183200668,3838.7212260236556
5661.710300786162,5489.030374253297,5866.758255946661,6666.524836832563,6477.878226192956,5664.994700211261,4277.137386525859,4818.948530861031,3917.6115020008046,5885.685043521791,4494.109931832999,3684.7985014764226,6199.495111564682,4569.788215005078,2869.581717478885
7064.751388168983,5091.10117837135,5456.6460477835935,6814.332217835901,5354.92073746594,5374.848399426009,4112.214287283057,3509.18174282332,3588.3518796895364,4261.572100153808,3360.2103388570895,2515.445406048479,5204.662249630439,4737.184258520985,3510.680246606345
6411.138320236209,7305.161284106324,6487.521473405644,6150.997028196845,4551.966766635112,5689.68132701767,3433.1920391943245,3125.9287328371006,3974.257294056296,4871.214084235496,4249.486154899467,3777.762992751866,5012.09362122146,5028.366790466854,3639.2086202257265
5619.044424056747,7056.278137940472,5758.746661211991,4835.419540215543,4269.1951090515795,5794.956483184827,3664.6643623679975,5491.676513245615,2218.4778747900186,4774.529063698905,3987.3265294463185,2593.4399589228215,2495.1313974965924,5366.49994812704,4090.09956170238
4814.20622066236,5988.706880895453,5766.34060555011,6422.749303058534,4069.4305092546233,5808.231560118225,4490.066366322421,3046.089565342566,2751.478305311803,3003.0135992885066,3810.2519349840527,3408.8786901562626,5598.102215746161,4927.040917208922,3277.951588292916
3960.579378631716,5520.14722007256,5351.9056788729395,4713.641796551859,4481.754591966173,4407.2132542469635,4995.948652811812,3483.9640584586164,2851.2343053489917,2547.872231283375,4042.307657428594,2103.198830438242,2275.43498488794,4546.134941871774,2454.120386555609
6978.545677861064,7018.35579417472,5967.914586075779,6302.063463662211,5638.7829111820065,5664.754295335243,3304.463543793561,4246.947338871078,2477.540471540837,3608.1558597822886,3544.2305155369254,1529.1678019623785,4766.58682990535,4260.5233134174,2822.7419768071895
6735.615098040607,5121.553233846965,6224.420796956524,5961.082982667155,4637.804837395407,5124.109528328457,3723.779538017155,4263.187196292973,2613.7101319719827,1915.227089528334,3301.1754866089545,1721.3973388580355,4823.304527825538,3845.48019648834,4625.359659191527
6781.345501024641,5736.791711939997,5879.897900858604,4553.365878275727,5551.792195648959,5294.198196943323,4331.288397047476,3955.0602468327725,2832.9483329275276,1826.1417752032862,3663.483612799488,1840.2777864142577,4311.7892372615,4672.961831037616,2739.5539649078637
6313.656671572404,5864.576970621723,6297.135672050688,4808.233087466378,5103.344465991456,4600.040641847757,3259.6019653107887,4647.879488590364,2755.7325391610484,2147.901577332036,3834.4219954954733,3027.721483244143,4028.1168419353708,4055.7397707240607,2218.557028389218
6777.632845789679,5377.758932285637,4764.552255007702,6161.252792477926,4905.5574799170145,4639.700797371125,3618.4875223906424,3944.18867393596,2561.9319656019297,1681.0401191568294,2971.274637459774,2486.643587764017,3886.7266229087973,3344.364536263302,3341.2611561965646
5656.524205477924,4912.198905937619,4951.652668917527,4934.4979024822605,5283.124260060387,4900.999095773395,3594.6896508654368,2999.1794355017964,2808.418431003062,1432.020482468053,2243.540309479805,1165.0307332271323,1878.9581831747555,3356.6230116154916,2256.3193405442557
7016.62437602813,5310.681365384129,5568.808287774349,4758.937621847249,4134.3860082330275,3565.532756832772,3728.3341602208693,3456.1604545174678,1961.4173683450276,2129.0108282551296,2722.5931655763375,1197.6355760321728,4622.015319720141,3521.2903341484534,2018.7084116360925
6045.870911525004,6252.806100866307,4760.406512833374,4832.425136921481,4447.035892553316,5123.207505396077,2855.897937463754,2372.3674132760075,3389.0518010591486,1133.4123043421723,2073.472235876149,1792.8986993456895,1141.6265079519765,4272.951361225875,2672.8488011910663
6440.422991252053,5287.048347019358,5283.081800324069,5930.732433111764,5483.908825250853,3561.693446484104,4105.0446956447195,3623.8224410009507,2332.8290295606907,3706.225036695492,2725.9023810940494,2502.7005554362554,4082.675595076826,4289.098355643499,1880.5665870443022
6702.535925813043,7111.017481245083,5744.836971431904,4069.0869848790153,4501.824820451548,3736.382831467194,3267.136416945062,2662.0145578426673,2173.3798616703825,3444.9350295445324,2105.4835318330656,2429.965293306523,1161.8142170942606,3273.576837235708,2879.201525415316
5502.408699914139,5023.543054199528,5375.137621050544,5437.001412136628,5099.613291855051,4705.516661581858,2565.3370781059116,4180.3595609561835,2651.162488836827,3123.061709521319,2053.7877669604086,2152.668609139281,1507.1089663266746,2826.919528401611,1546.9200678805323
3724.380553740323,5327.433738698119,4286.996340708387,3986.570691823891,4650.720185075572,3334.24557449374,2960.2854481958993,3230.457714814956,2862.6880902349276,2800.0631424154335,2930.8006259188164,632.7114991695618,1341.3799260977094,3470.03839815645,2760.2926128571544
7337.750499834081,5733.9946957838565,4905.356351605138,4759.51509756329,4269.787950742756,4617.75964483532,2945.2138278049442,2141.8552689354783,1808.6159769443261,1455.2183713676177,1830.9514971208453,848.7860735455221,1078.3918058780382,4120.015550889561,1534.595745829685
6671.726393595536,5627.145065375689,4748.732059347854,5749.107344650038,4659.758443813246,4342.156740183716,2978.981332156978,2234.2639813279857,2582.331177584574,1193.5864411743216,2103.601421717851,1987.6674468231442,4441.9581696981595,3878.2482248449223,2408.8831560658873
6710.669706561131,6618.154454501558,5364.564367997216,5883.938264659868,5768.119929660528,4135.503159505482,3014.2647475320427,2628.2637910185786,2121.8093934166013,1093.3232105425182,1864.031089006604,1709.3886164396692,3607.1747491211268,3911.6236142222197,2812.1111686030004
6545.226715394745,6060.638003245443,4981.164583824793,3765.519712595525,4350.478000782237,3994.7502440200674,3557.961254313877,2945.9835291229947,1904.3604397770046,3559.3406664439417,2286.375469263119,1276.8169950193735,770.2999836202918,3000.5393894660956,1781.8638933347102
5595.0903354592265,6263.874675523562,4953.241124750849,4704.377892181044,4328.542504926823,3478.9744970012143,2253.524693626044,3529.0090366073955,2181.085704722219,3196.91407234297,1399.7086228206952,864.4614194119642,3815.3331532232132,3119.058967727235,1887.8422620828014
4701.628663542945,5888.866827012094,4629.469313446315,3987.56696401655,3687.199839946071,3029.1909738885515,3153.3061668939295,2396.2072561942064,1144.3199952954565,3390.2117430672474,1944.9353039916898,623.8105591988005,3816.5705249524167,3482.667874862834,1992.3833173244145
4478.033216200688,5609.012658689049,4838.904156951699,5057.616746235779,4032.946439852426,2726.880247477554,2548.4367665021996,2129.706707267781,1443.7319637141757,1161.9962281962028,2033.3227346776537,1762.0964058043048,3577.59001718974,2308.0537117719,1491.1452064914452
6901.620456374465,4518.8722634703345,5142.286120085384,4477.790973020543,4357.470757734149,3899.442205122802,3111.076940042985,2963.563673040318,1098.3284306816863,2552.684217457469,1181.5055807346068,1455.4088114394565,3593.8118905060937,3197.146552314907,1145.5252153500885
5513.708204194748,5452.773598646694,4701.3570883272,4549.55677510328,4210.9620052652135,3728.4200130044783,3665.878995758971,1767.089081000982,1799.6472958022237,2926.8471028675526,2646.217432912149,852.2183721795642,427.1855903753871,3497.7517526004085,1693.6894184919554
4866.925301448992,5853.487050894664,5050.4641208497405,5686.346808109938,4074.3833274132166,3235.4018471269496,2168.066770254821,1785.35563577261,1558.174653180146,1095.4384281694254,2124.308790515728,831.7844019897608,379.3471773508757,1957.3016420223098,1493.6226540782723
5374.924135854301,5764.185096864167,4251.2912501785595,4569.192203820357,3251.135921540346,3962.681160895278,2551.192418438163,2642.5771325025944,1495.34839954674,444.33803456138395,1844.9148118730577,675.4399842386324,3271.9720835567086,2708.8630857020685,956.3736494468588
5466.731383581068,6444.734543326265,4501.034977762786,4524.399993256003,4893.281350315929,3918.671173638878,2653.368716584338,2165.7881406810034,1162.191976950811,1021.6177233854665,1442.2140585581399,1167.838888415163,3665.278247034728,2612.998465585844,1285.156135775424
5438.7224338774295,5823.59333618737,4842.231831786662,4009.1668427857007,4334.549442349669,3510.5717442359014,2504.2624640567005,2637.0327001221067,1652.0026454459028,812.3734591709291,1945.7549129471238,1271.5260027619427,3158.6546411592294,2699.539663465896,925.9932895498662
4792.576421582738,5670.29710893156,4393.11515510429,3989.259615414923,3685.562017185406,2948.151862073677,1825.1041874505145,2673.40179755948,1296.3003687984165,447.10021714123025,751.9523139799052,411.2737857019466,553.1589567593516,2386.2644182894687,1382.8934505655438
5680.10292383639,4960.618149994748,4868.661335469354,3891.771679537894,3596.4025018095326,2443.45810234911,2490.349086140029,2372.209704454062,1715.7260650710773,649.0452460699582,1469.05874566865,627.0635162607883,138.92705751568587,3011.0382101878854,1652.282464162296
5460.7510079825615,5109.038843610019,4855.994858331017,4729.254735662161,2937.9516449950847,3425.1583049066294,3226.47457951974,1687.715228629086,1479.090466284234,2409.6849298058787,901.3911752516177,596.1217081425406,3029.3226373867956,2163.588984269055,1386.5564115776897
6119.274160523132,4893.362495734368,4521.694099044625,4526.631822407661,3885.5203068792007,2534.9407469748216,1979.9572308132383,2420.3498525838763,1037.1796452865676,1968.0827180175481,1178.2485508916982,1201.5485305758891,2632.5425759436735,2440.034640225406,1001.5847820453109
5584.161923252086,5659.811653575301,4928.217442284106,4068.029001325234,4013.898347619748,3156.648845912399,2320.583287351012,1930.556214141465,1534.4478302774512,2417.797097138193,2588.640747364824,614.8939064082599,993.4723194577213,2784.3881702220506,1185.905220727036
5952.826052795438,5527.802669532018,4609.875134537323,3925.0553148924396,4021.3092020231707,3392.2912755725188,3005.3215648189616,1419.094773329351,785.9670368792881,2005.568590504503,1141.904063644484,945.3763169124835,3015.310123975087,2004.6819560593578,1260.618418107406
5373.2957758677885,5858.228317797723,4531.164601831828,4734.294951548625,3531.6869791984423,2806.059646046811,2222.584900832696,2239.6925623137654,867.277871660968,328.9209510623208,1057.1167660359138,765.1664900005068,2768.6054130614166,2693.2933513128414,571.7078332655097
5674.49486623458,4779.1024818468695,4516.634638237408,4269.473451704467,4099.675513533014,2672.753177626001,1796.4188001837067,1712.9318844949437,711.0171563672063,221.46211557575205,1290.2769094944704,89.30913617373622,2317.651346283696,2622.199941007686,1789.3067693769444
5114.420658395787,4620.825949951477,4277.448617664845,3747.0836233181903,2811.0181083252355,3266.3642148949584,2858.92520602098,1980.179223120733,1466.7250068274827,1683.27853853014,1495.3377782197965,432.14901653721495,327.32079675045975,2342.7870564383234,988.7615497741751
4613.655366805002,5649.936232300032,3795.1642665810077,4141.224087725742,3602.204524328883,2743.3743487462266,2324.1684378517352,1829.2443151444643,1328.7760708296437,1826.2255317789186,1053.7484552945175,748.6114133931333,3023.1554185317127,2189.1349666180768,923.2663792168642
5234.871374670325,5685.885039352233,3664.0157232324145,4363.194266102194,3027.7608249724203,3036.3903899440447,2786.4295825394497,2214.586999459585,1204.6002899534078,645.3529511791438,1335.3798447975641,703.8456871021727,2652.285692195893,2261.908636042217,355.9140165761195
4558.106463471906,4876.104411982239,4271.063935696446,4169.872485350598,3038.6377339376695,2827.845907643061,1485.4474850013019,1890.1690639269748,369.40170007935666,549.8279546080977,998.2846600011371,156.44195930401682,514.8568558277702,2152.3592390968097,1154.5043577970603
5044.729489412447,5431.310831957376,3984.9611443686044,3541.705203929735,2710.9223114315696,2848.288488896034,2015.9536331808636,1183.8303728771666,646.416555644965,287.1122218760327,643.4643935271777,493.49200175949494,175.06656698170468,1952.9599547051125,542.9353671533781
4355.342505584792,5510.777006437759,3710.2397900506194,3571.80503482262,3305.7728425299974,2342.393814423464,1565.1971242785414,998.5716507772195,791.6515362987459,485.25682447024485,1554.4287289692093,251.51845084909118,2672.21301726252,2108.5705501370385,1387.9208123097712
4371.407470890077,3925.1247293734236,4112.032813441198,3531.9062124680113,3358.347586821015,2447.7159823917914,2419.035251092953,944.6254229240581,712.3577681587097,154.86788681046008,657.6925061962617,323.70008981522864,2004.0245164661478,1681.2260515163257,678.1697164961047
3818.656277095146,3245.768723857792,4034.9618267938886,3327.6255974669134,2834.2633508274002,2704.8462821452417,1896.4350508773744,2106.9476484385477,1164.0558212222024,337.4987069930112,1601.8819934118767,736.2202769208352,2163.5583929176405,2043.4215222861287,1159.5189903541057
5486.023017504192,5219.278574076784,3637.985717012531,3143.8927534505806,2655.740821036284,2572.015990514552,1392.2563615270287,1133.0541040499913,941.7828369665145,324.6306787704343,811.30131180459,348.12335099204506,2221.2299067854533,1576.5374826359514,1190.0174207267407
4623.807757401452,5137.238574823889,3776.11751912963,3340.2745448457863,3255.4227139815107,2246.286724353504,1903.262862870269,1971.76739309737,438.9314823237702,69.2371790039919,612.5826471539131,492.41641384191905,90.7371410472986,1320.1456955301644,447.4419123962704
4471.964565714012,3292.7899730066933,3748.4730820659483,3386.849126249681,2873.405868472706,2544.6465017803007,1055.7629682004065,1059.7805893092238,915.0737218075272,359.5954681922907,297.19982578309373,267.279226488819,40.63174805798979,1638.6826482068786,1302.0863713202423
4559.277637680906,4489.53217908383,3378.402753012219,3455.5140987944496,2796.8830750951583,1954.4643976575187,1488.7956171929297,1510.593444817233,414.236369310364,304.1057903205164,405.2231036968051,46.320404934358464,1962.3745562287463,1647.3736964989812,884.1396609010498
3917.58882240609,4902.756595629,3870.4618785674493,3474.581101912122,2344.9295614697826,2599.60653097918,2319.7040994143094,1550.916607512233,758.6327932416996,1713.35323541999,455.9856216031672,114.43299178030077,26.557988321413507,1972.4161013674457,688.6236785962132
4137.054832783428,4676.747916876816,3286.445852139471,3160.165065426704,2608.9238448449737,1745.1910548808264,2345.363585372491,914.4846532361868,459.2383375713477,1118.3521788221417,991.0469434607149,123.95692684124243,2509.2805447648543,2028.2538974707372,1478.674655401174
4611.200072341895,5146.916794553275,4206.332417772667,3641.6556188827485,2825.1765818397325,2588.451392902833,1231.0987230464727,1576.9670104231727,353.57129336123364,120.41986713711218,606.1111240452922,194.9445897538033,201.80491732234776,1606.0221277608732,1233.0688822438055
5045.256410564871,4107.802887743625,3226.975902439626,2760.320143976438,2917.125089581398,2378.8808919292997,992.4920038949189,951.5038138200194,220.912013629201,1499.4819174493277,1179.3808424826245,173.41814796408798,1898.5111543367498,1703.109605416634,1586.7102929046448
5295.254755305035,5239.087079699072,3759.6867684791696,3120.4570730997166,2812.977801015472,2068.12174119269,1508.0190154718914,1665.4954950748634,924.6024976417646,260.1401367778827,454.9608878668142,169.36225934696714,234.69617277765204,1955.2591672800386,1273.7773466451185
4936.303093860838,4171.140990154349,3362.5599465238924,3127.468450188632,2274.570091707071,2155.7390518653438,1485.0894417347124,798.892220073957,383.3328384538721,222.98380916526173,1013.549215087631,129.97392971684204,90.69095107119648,1561.272703165998,867.4250428572998
5026.582048798771,4240.463087545166,3586.0091776689546,2685.1052252066916,3368.015406157187,2025.1696759417396,951.3795566196836,1570.3174798560717,849.7209680631161,1479.2597337709117,678.0003354227294,5.507108769214464,7.632748378075736,1606.882245298111,381.0888668049225
4165.720549198037,4538.8663181009415,3589.452297519118,3760.3314159137644,2743.7710618795963,2166.1338466981974,1144.1327702419428,1183.7062134224793,526.3186139598773,1480.716322509261,890.5818376252319,137.1211834974886,1479.702685487805,1733.2600196511478,180.7048467974741
5064.163531991211,4102.527015387105,3344.9656593722784,2469.5802684506616,2570.39985232412,1893.7856265198125,1623.8514924740632,1551.3358497226784,389.5044148964058,39.45504699790385,502.0834041827923,5.901714749240375,1887.1587480626442,869.6204410770379,492.67673252479625
4475.807442157214,4560.597684143248,3687.519731647782,2934.0475541553083,2880.174120702503,1881.319647400794,1449.2521285510109,1034.5498923820735,602.6409961927089,1049.2990822204717,645.0542545142873,474.9727352138187,2010.7991367488557,1840.717461737203,1231.2942095000476
4989.424714391609,4003.6973289584525,3235.235683737207,2454.835179720943,2292.5153071765567,1844.8285590937967,1479.7700496935413,472.9213935064018,431.9241087166926,1386.9614242367109,179.91167699531255,169.87689921841422,1841.1177742364687,1245.313744218048,345.3545793576715
4466.661234861264,4075.95636866662,2929.1470736699735,2850.688555984795,1989.5315709903673,2167.779673035241,1138.460377309922,1472.9997558664518,466.69531582323117,821.0843418051467,405.39984225920995,318.6333966981655,1812.9586103815893,1620.2588257679588,475.23958850436753
3661.731528728664,4518.804039269212,3431.8320478230244,3841.6312330102655,2924.152990791697,1505.4294204253931,1317.2026345044278,915.4740878901647,288.1307013688523,234.94662917677707,794.2690017392409,65.2751366361352,1885.8275337536668,1172.582190549562,625.5840136345172
4932.720009231643,4111.480147487495,3359.2046091725597,2472.8832011190557,2185.0783263429435,1277.705156452842,1923.8462314646426,1305.7193987128815,209.29461323272702,230.29724588203484,410.320094248869,29.703927876495605,1740.0378835256306,978.6262841217335,895.1998477562707
4162.199220244225,3710.350428472874,3319.183253849225,2226.3202250727713,2523.057747724811,1575.3072588363177,1440.5946060610386,1376.074795127497,668.0186292507484,94.41840831751698,277.5061522058617,200.0753177555386,1524.3450395511118,906.9427286230282,1018.5217971968762
4234.218025053358,3371.5974985125463,3339.5400641060546,2726.272674053536,2053.040056795359,2126.6146045361224,827.6769910384718,707.2715088518285,260.5615730231176,1257.1703874017514,754.5981525565775,376.5084525300562,33.37704403242166,1331.6482407148362,280.68973928154713
3946.133184699496,4854.257746456198,3234.0203708995023,3132.988877492962,2138.1546570149003,1729.6808504775065,1527.8299938340094,1192.8036260023152,286.8492703176734,27.58144590569966,669.2700918956283,21.50863177277434,1583.5072583151782,1362.0085260918763,369.1921443000069
4770.869548312452,4008.3279410874607,2828.814671986115,2760.958352477158,2053.2608478735974,1798.4166090489778,1050.547877147088,1126.5996528845756,377.75367541386845,132.46174637339456,320.26072995238195,146.8824343011996,1508.7563769597239,1433.0848945764055,399.1312122424503
4301.986945035065,3334.0033534076038,3385.158938032877,2471.5206656742207,3393.984737727667,1551.2342297505784,1301.3657076959455,510.67763162799105,243.23236446238153,134.58667787153615,701.2412681378298,17.749131611716916,9.789364583877877,731.2891234149591,343.22993105883796
4002.8798732129717,4578.414524413571,2935.837565149005,2077.000278457579,1991.8132409651246,1231.7424108621901,1495.4460029342456,1042.0973927502016,66.53761600393096,595.544184235604,685.4687146926665,74.06349254675212,6.791948064576399,883.4463337250955,188.61927189969242
4513.389637726933,3539.1783362040887,3183.8864897672433,3090.3626722281247,1829.912826290962,1858.6076988609125,989.4191399406965,745.9863261519115,489.78827891220305,848.2927804085466,1003.3840112996331,135.39106043589302,1512.446116917105,936.1967170318035,106.27497521015894
3737.1775717884375,2848.427414029896,3359.689197359624,2661.2735800086693,2979.926504083174,1798.531435785962,1094.9647038267005,748.0947623103636,326.4895729334343,7.799411157098704,498.3450823893672,49.51050946021052,1255.3750289017373,1068.5817827920307,374.2819064971314
4684.037408507915,4637.306076472655,2467.531600642883,2936.7685690081935,1485.6754580996585,1366.5914619889224,743.8948696597802,741.1870389028014,367.2213761274507,60.76796651399462,435.0405913713703,143.1472179013107,1436.3130044341895,994.4428728979168,255.44788067412637
4084.113697045231,4139.026988738362,3097.4494086279615,2791.7229924545136,1782.1524741162348,1345.291948469897,860.2581874756149,1048.7451528520255,445.1465058166437,946.9710426018156,620.1675938677193,30.80853682475839,1110.9855386175768,1070.3091658991532,221.8138883713217
4039.4842749664267,3933.717626183322,2677.0286753719633,2025.8332288322263,1843.4841429348364,1104.7513362192906,1460.6869240799767,652.8208266451912,353.12811398668947,812.6051819606365,227.5256120911735,41.93680587926515,1453.6386889125095,1296.0825392968793,365.68935183877704
4172.41570456112,3819.9651433987365,3102.380254284059,3025.6899212609214,2980.01985266569,1819.4743744515952,831.0657800253665,1002.6427599567853,184.9376866133428,10.935595524698611,106.6120071303354,125.69471380751334,17.411335623474816,777.600948623766,287.04468987453697
4215.346101489371,4064.987692239446,2714.6371515920023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3714.667105335713,3584.454645146912,3143.744048138476,2281.565392930026,1605.5870873933866,1494.0007119408017,1211.7704374169587,541.6985366949574,186.08158164528325,692.688739720777,198.95234280278714,15.756870048691825,1403.0387822484902,1260.6140030761624,599.5809934169802
4319.436298118189,2797.327463362698,3003.052625479408,3028.4146281202484,2385.3600517729597,1107.7067036831827,1098.1724672705332,658.3208226545746,163.61920868356324,36.38597489035988,285.6913635794038,26.64022497142309,1.5812604295506338,1078.6382010536042,244.83002223802706
4106.731647227598,2912.880469893601,2581.043376824812,2227.16476885297,1826.2440961866694,1105.3590396377954,529.0755984364484,668.5911147095413,201.78886598437268,49.24534991430602,40.975082883811794,20.142035110079686,1019.9563944717601,693.1201924864457,572.3326450153608
3473.4671743999147,3599.8179165906427,2921.2539900636184,3053.9717100535754,2419.230400035897,1574.003775279283,933.8377116299018,516.0903126107377,302.429016899767,593.4414479402185,354.5256187222701,29.439352128655457,1305.8054276110367,370.1920109544617,403.5121346603827
4069.5287798655936,2620.8422844823044,2480.186497019171,2522.1261837856277,1525.0040715084983,1334.6926094519831,777.8202033315326,516.7031026938128,165.78251408227683,24.611467347355674,32.61156834257256,49.767607533261426,1260.6144912893267,884.6683820648659,296.9298696980793
3886.1703686172805,4138.455760451127,2732.375532872611,2810.6558990703393,1799.273779633373,872.0428071315358,1118.0731369604691,717.6339762163063,349.3403960066452,569.276255366501,445.71646336493507,55.20091223504778,25.870450743222094,912.277557921778,360.7728816285315
3789.0031237163025,3103.055819015082,2423.101710016664,2132.647199428045,2457.402369684509,944.3759788038509,1115.839426078264,486.7139860292993,42.94931394698016,0.6104853666640186,345.0899590330382,12.90680425428829,1270.839693031856,1019.0571928580987,30.111281901442062
2997.809582467031,2980.5780251211263,2384.8650559074445,2243.786547930497,1272.9609253513045,1231.0651018596213,1118.1235523047922,568.0378113191446,145.77475068211524,39.22586389564621,6.672463705783022,107.01133695092872,8.530493143437221,599.6359171740602,148.35938385336436
3780.6200554787015,3983.6699980844423,2522.890094383548,2194.6405099786152,2185.5294484648766,1847.3471782876725,645.1888655446306,368.5436839512779,35.992853934088764,47.75757186251322,33.649266272230136,136.58692208448352,1.6431218407778798,615.6630996109492,356.28379013472863
3416.866768140182,3554.866210502518,2611.0438616567894,2238.8889133055804,1335.5020181275163,1562.7028418451873,457.30717850598876,324.8275750828532,112.4130153778822,2.2268393694101043,13.281107920483475,42.194839566017734,1233.8521963191652,816.5055143923944,327.6401553705281
